pair_id,sentence,type,pronoun,preferred,noun,verb
0,Michael owned a dog ||| . The dog  ||| had a long tail.,negation,0,1,dog,own
16221,I doubt that Mary bought a shirt ||| . It  ||| was cheap.,factive,1,0,shirt,buy
16222,I know that Barbara bought a shirt ||| . The shirt  ||| was from Europe.,factive,0,1,shirt,buy
16222,I doubt that Barbara bought a shirt ||| . The shirt  ||| was from Europe.,factive,0,0,shirt,buy
16223,I know that Barbara bought a shirt ||| . It  ||| was from Europe.,factive,1,1,shirt,buy
16223,I doubt that Barbara bought a shirt ||| . It  ||| was from Europe.,factive,1,0,shirt,buy
16224,I know that Elizabeth bought a shirt ||| . The shirt  ||| was handmade.,factive,0,1,shirt,buy
16224,I doubt that Elizabeth bought a shirt ||| . The shirt  ||| was handmade.,factive,0,0,shirt,buy
16225,I know that Elizabeth bought a shirt ||| . It  ||| was handmade.,factive,1,1,shirt,buy
16225,I doubt that Elizabeth bought a shirt ||| . It  ||| was handmade.,factive,1,0,shirt,buy
16226,I know that Michael bought a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,1,shirt,buy
16226,I doubt that Michael bought a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,0,shirt,buy
16227,I know that Michael bought a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,1,shirt,buy
16227,I doubt that Michael bought a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,0,shirt,buy
16228,I know that Elizabeth bought a shirt ||| . The shirt  ||| was comfortable.,factive,0,1,shirt,buy
16228,I doubt that Elizabeth bought a shirt ||| . The shirt  ||| was comfortable.,factive,0,0,shirt,buy
16229,I know that Elizabeth bought a shirt ||| . It  ||| was comfortable.,factive,1,1,shirt,buy
16229,I doubt that Elizabeth bought a shirt ||| . It  ||| was comfortable.,factive,1,0,shirt,buy
16230,I know that Joseph bought a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,1,shirt,buy
16230,I doubt that Joseph bought a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,0,shirt,buy
16231,I know that Joseph bought a shirt ||| . It  ||| could fit in the drawer.,factive,1,1,shirt,buy
16231,I doubt that Joseph bought a shirt ||| . It  ||| could fit in the drawer.,factive,1,0,shirt,buy
16232,I know that Jennifer bought a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,1,shirt,buy
16232,I doubt that Jennifer bought a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,0,shirt,buy
16233,I know that Jennifer bought a shirt ||| . It  ||| attracted many compliments.,factive,1,1,shirt,buy
16233,I doubt that Jennifer bought a shirt ||| . It  ||| attracted many compliments.,factive,1,0,shirt,buy
16234,I know that Jennifer bought a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,1,shirt,buy
16234,I doubt that Jennifer bought a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,0,shirt,buy
16235,I know that Jennifer bought a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,shirt,buy
16235,I doubt that Jennifer bought a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,shirt,buy
16236,I know that Karen bought a shirt ||| . The shirt  ||| suited everyone.,factive,0,1,shirt,buy
16236,I doubt that Karen bought a shirt ||| . The shirt  ||| suited everyone.,factive,0,0,shirt,buy
16237,I know that Karen bought a shirt ||| . It  ||| suited everyone.,factive,1,1,shirt,buy
16237,I doubt that Karen bought a shirt ||| . It  ||| suited everyone.,factive,1,0,shirt,buy
16238,I know that Elizabeth bought a shirt ||| . The shirt  ||| left stains.,factive,0,1,shirt,buy
16238,I doubt that Elizabeth bought a shirt ||| . The shirt  ||| left stains.,factive,0,0,shirt,buy
16239,I know that Elizabeth bought a shirt ||| . It  ||| left stains.,factive,1,1,shirt,buy
16239,I doubt that Elizabeth bought a shirt ||| . It  ||| left stains.,factive,1,0,shirt,buy
16240,I know that John made a shirt ||| . The shirt  ||| was cheap.,factive,0,1,shirt,make
16240,I doubt that John made a shirt ||| . The shirt  ||| was cheap.,factive,0,0,shirt,make
16241,I know that John made a shirt ||| . It  ||| was cheap.,factive,1,1,shirt,make
16241,I doubt that John made a shirt ||| . It  ||| was cheap.,factive,1,0,shirt,make
16242,I know that Chris made a shirt ||| . The shirt  ||| was from Europe.,factive,0,1,shirt,make
16242,I doubt that Chris made a shirt ||| . The shirt  ||| was from Europe.,factive,0,0,shirt,make
16243,I know that Chris made a shirt ||| . It  ||| was from Europe.,factive,1,1,shirt,make
16243,I doubt that Chris made a shirt ||| . It  ||| was from Europe.,factive,1,0,shirt,make
16244,I know that Thomas made a shirt ||| . The shirt  ||| was handmade.,factive,0,1,shirt,make
16244,I doubt that Thomas made a shirt ||| . The shirt  ||| was handmade.,factive,0,0,shirt,make
16245,I know that Thomas made a shirt ||| . It  ||| was handmade.,factive,1,1,shirt,make
16245,I doubt that Thomas made a shirt ||| . It  ||| was handmade.,factive,1,0,shirt,make
16246,I know that Joseph made a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,1,shirt,make
16246,I doubt that Joseph made a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,0,shirt,make
16247,I know that Joseph made a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,1,shirt,make
16247,I doubt that Joseph made a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,0,shirt,make
16248,I know that Jessica made a shirt ||| . The shirt  ||| was comfortable.,factive,0,1,shirt,make
16248,I doubt that Jessica made a shirt ||| . The shirt  ||| was comfortable.,factive,0,0,shirt,make
16249,I know that Jessica made a shirt ||| . It  ||| was comfortable.,factive,1,1,shirt,make
16249,I doubt that Jessica made a shirt ||| . It  ||| was comfortable.,factive,1,0,shirt,make
16250,I know that Jessica made a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,1,shirt,make
16250,I doubt that Jessica made a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,0,shirt,make
16251,I know that Jessica made a shirt ||| . It  ||| could fit in the drawer.,factive,1,1,shirt,make
16251,I doubt that Jessica made a shirt ||| . It  ||| could fit in the drawer.,factive,1,0,shirt,make
16252,I know that David made a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,1,shirt,make
16252,I doubt that David made a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,0,shirt,make
16253,I know that David made a shirt ||| . It  ||| attracted many compliments.,factive,1,1,shirt,make
16253,I doubt that David made a shirt ||| . It  ||| attracted many compliments.,factive,1,0,shirt,make
16254,I know that Bill made a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,1,shirt,make
16254,I doubt that Bill made a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,0,shirt,make
16255,I know that Bill made a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,shirt,make
16255,I doubt that Bill made a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,shirt,make
16256,I know that Richard made a shirt ||| . The shirt  ||| suited everyone.,factive,0,1,shirt,make
16256,I doubt that Richard made a shirt ||| . The shirt  ||| suited everyone.,factive,0,0,shirt,make
16257,I know that Richard made a shirt ||| . It  ||| suited everyone.,factive,1,1,shirt,make
16257,I doubt that Richard made a shirt ||| . It  ||| suited everyone.,factive,1,0,shirt,make
16258,I know that Thomas made a shirt ||| . The shirt  ||| left stains.,factive,0,1,shirt,make
16258,I doubt that Thomas made a shirt ||| . The shirt  ||| left stains.,factive,0,0,shirt,make
16259,I know that Thomas made a shirt ||| . It  ||| left stains.,factive,1,1,shirt,make
16259,I doubt that Thomas made a shirt ||| . It  ||| left stains.,factive,1,0,shirt,make
16260,I know that David donated a shirt ||| . The shirt  ||| was cheap.,factive,0,1,shirt,donate
16260,I doubt that David donated a shirt ||| . The shirt  ||| was cheap.,factive,0,0,shirt,donate
16261,I know that David donated a shirt ||| . It  ||| was cheap.,factive,1,1,shirt,donate
16261,I doubt that David donated a shirt ||| . It  ||| was cheap.,factive,1,0,shirt,donate
16262,I know that James donated a shirt ||| . The shirt  ||| was from Europe.,factive,0,1,shirt,donate
16262,I doubt that James donated a shirt ||| . The shirt  ||| was from Europe.,factive,0,0,shirt,donate
16263,I know that James donated a shirt ||| . It  ||| was from Europe.,factive,1,1,shirt,donate
16263,I doubt that James donated a shirt ||| . It  ||| was from Europe.,factive,1,0,shirt,donate
16264,I know that Jennifer donated a shirt ||| . The shirt  ||| was handmade.,factive,0,1,shirt,donate
16264,I doubt that Jennifer donated a shirt ||| . The shirt  ||| was handmade.,factive,0,0,shirt,donate
16265,I know that Jennifer donated a shirt ||| . It  ||| was handmade.,factive,1,1,shirt,donate
16265,I doubt that Jennifer donated a shirt ||| . It  ||| was handmade.,factive,1,0,shirt,donate
16266,I know that Mary donated a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,1,shirt,donate
16266,I doubt that Mary donated a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,0,shirt,donate
16267,I know that Mary donated a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,1,shirt,donate
16267,I doubt that Mary donated a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,0,shirt,donate
16268,I know that Richard donated a shirt ||| . The shirt  ||| was comfortable.,factive,0,1,shirt,donate
16268,I doubt that Richard donated a shirt ||| . The shirt  ||| was comfortable.,factive,0,0,shirt,donate
16269,I know that Richard donated a shirt ||| . It  ||| was comfortable.,factive,1,1,shirt,donate
16269,I doubt that Richard donated a shirt ||| . It  ||| was comfortable.,factive,1,0,shirt,donate
16270,I know that Bill donated a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,1,shirt,donate
16270,I doubt that Bill donated a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,0,shirt,donate
16271,I know that Bill donated a shirt ||| . It  ||| could fit in the drawer.,factive,1,1,shirt,donate
16271,I doubt that Bill donated a shirt ||| . It  ||| could fit in the drawer.,factive,1,0,shirt,donate
16272,I know that Bob donated a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,1,shirt,donate
16272,I doubt that Bob donated a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,0,shirt,donate
16273,I know that Bob donated a shirt ||| . It  ||| attracted many compliments.,factive,1,1,shirt,donate
16273,I doubt that Bob donated a shirt ||| . It  ||| attracted many compliments.,factive,1,0,shirt,donate
16274,I know that Linda donated a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,1,shirt,donate
16274,I doubt that Linda donated a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,0,shirt,donate
16275,I know that Linda donated a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,shirt,donate
16275,I doubt that Linda donated a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,shirt,donate
16276,I know that James donated a shirt ||| . The shirt  ||| suited everyone.,factive,0,1,shirt,donate
16276,I doubt that James donated a shirt ||| . The shirt  ||| suited everyone.,factive,0,0,shirt,donate
16277,I know that James donated a shirt ||| . It  ||| suited everyone.,factive,1,1,shirt,donate
16277,I doubt that James donated a shirt ||| . It  ||| suited everyone.,factive,1,0,shirt,donate
16278,I know that Barbara donated a shirt ||| . The shirt  ||| left stains.,factive,0,1,shirt,donate
16278,I doubt that Barbara donated a shirt ||| . The shirt  ||| left stains.,factive,0,0,shirt,donate
16279,I know that Barbara donated a shirt ||| . It  ||| left stains.,factive,1,1,shirt,donate
16279,I doubt that Barbara donated a shirt ||| . It  ||| left stains.,factive,1,0,shirt,donate
16280,I know that Sarah found a shirt ||| . The shirt  ||| was cheap.,factive,0,1,shirt,find
16280,I doubt that Sarah found a shirt ||| . The shirt  ||| was cheap.,factive,0,0,shirt,find
16281,I know that Sarah found a shirt ||| . It  ||| was cheap.,factive,1,1,shirt,find
16281,I doubt that Sarah found a shirt ||| . It  ||| was cheap.,factive,1,0,shirt,find
16282,I know that Jessica found a shirt ||| . The shirt  ||| was from Europe.,factive,0,1,shirt,find
16282,I doubt that Jessica found a shirt ||| . The shirt  ||| was from Europe.,factive,0,0,shirt,find
16283,I know that Jessica found a shirt ||| . It  ||| was from Europe.,factive,1,1,shirt,find
16283,I doubt that Jessica found a shirt ||| . It  ||| was from Europe.,factive,1,0,shirt,find
16284,I know that Bill found a shirt ||| . The shirt  ||| was handmade.,factive,0,1,shirt,find
16284,I doubt that Bill found a shirt ||| . The shirt  ||| was handmade.,factive,0,0,shirt,find
16285,I know that Bill found a shirt ||| . It  ||| was handmade.,factive,1,1,shirt,find
16285,I doubt that Bill found a shirt ||| . It  ||| was handmade.,factive,1,0,shirt,find
16286,I know that Nancy found a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,1,shirt,find
16286,I doubt that Nancy found a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,0,shirt,find
16287,I know that Nancy found a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,1,shirt,find
16287,I doubt that Nancy found a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,0,shirt,find
16288,I know that Bob found a shirt ||| . The shirt  ||| was comfortable.,factive,0,1,shirt,find
16288,I doubt that Bob found a shirt ||| . The shirt  ||| was comfortable.,factive,0,0,shirt,find
16289,I know that Bob found a shirt ||| . It  ||| was comfortable.,factive,1,1,shirt,find
16289,I doubt that Bob found a shirt ||| . It  ||| was comfortable.,factive,1,0,shirt,find
16290,I know that Linda found a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,1,shirt,find
16290,I doubt that Linda found a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,0,shirt,find
16291,I know that Linda found a shirt ||| . It  ||| could fit in the drawer.,factive,1,1,shirt,find
16291,I doubt that Linda found a shirt ||| . It  ||| could fit in the drawer.,factive,1,0,shirt,find
16292,I know that Bill found a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,1,shirt,find
16292,I doubt that Bill found a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,0,shirt,find
16293,I know that Bill found a shirt ||| . It  ||| attracted many compliments.,factive,1,1,shirt,find
16293,I doubt that Bill found a shirt ||| . It  ||| attracted many compliments.,factive,1,0,shirt,find
16294,I know that Susan found a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,1,shirt,find
16294,I doubt that Susan found a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,0,shirt,find
16295,I know that Susan found a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,shirt,find
16295,I doubt that Susan found a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,shirt,find
16296,I know that Sarah found a shirt ||| . The shirt  ||| suited everyone.,factive,0,1,shirt,find
16296,I doubt that Sarah found a shirt ||| . The shirt  ||| suited everyone.,factive,0,0,shirt,find
16297,I know that Sarah found a shirt ||| . It  ||| suited everyone.,factive,1,1,shirt,find
16297,I doubt that Sarah found a shirt ||| . It  ||| suited everyone.,factive,1,0,shirt,find
16298,I know that Bill found a shirt ||| . The shirt  ||| left stains.,factive,0,1,shirt,find
16298,I doubt that Bill found a shirt ||| . The shirt  ||| left stains.,factive,0,0,shirt,find
16299,I know that Bill found a shirt ||| . It  ||| left stains.,factive,1,1,shirt,find
16299,I doubt that Bill found a shirt ||| . It  ||| left stains.,factive,1,0,shirt,find
16300,I know that David ordered a shirt ||| . The shirt  ||| was cheap.,factive,0,1,shirt,order
16300,I doubt that David ordered a shirt ||| . The shirt  ||| was cheap.,factive,0,0,shirt,order
16301,I know that David ordered a shirt ||| . It  ||| was cheap.,factive,1,1,shirt,order
16301,I doubt that David ordered a shirt ||| . It  ||| was cheap.,factive,1,0,shirt,order
16302,I know that Linda ordered a shirt ||| . The shirt  ||| was from Europe.,factive,0,1,shirt,order
16302,I doubt that Linda ordered a shirt ||| . The shirt  ||| was from Europe.,factive,0,0,shirt,order
16303,I know that Linda ordered a shirt ||| . It  ||| was from Europe.,factive,1,1,shirt,order
16303,I doubt that Linda ordered a shirt ||| . It  ||| was from Europe.,factive,1,0,shirt,order
16304,I know that Karen ordered a shirt ||| . The shirt  ||| was handmade.,factive,0,1,shirt,order
16304,I doubt that Karen ordered a shirt ||| . The shirt  ||| was handmade.,factive,0,0,shirt,order
16305,I know that Karen ordered a shirt ||| . It  ||| was handmade.,factive,1,1,shirt,order
16305,I doubt that Karen ordered a shirt ||| . It  ||| was handmade.,factive,1,0,shirt,order
16306,I know that Jennifer ordered a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,1,shirt,order
16306,I doubt that Jennifer ordered a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,0,shirt,order
16307,I know that Jennifer ordered a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,1,shirt,order
16307,I doubt that Jennifer ordered a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,0,shirt,order
16308,I know that Joseph ordered a shirt ||| . The shirt  ||| was comfortable.,factive,0,1,shirt,order
16308,I doubt that Joseph ordered a shirt ||| . The shirt  ||| was comfortable.,factive,0,0,shirt,order
16309,I know that Joseph ordered a shirt ||| . It  ||| was comfortable.,factive,1,1,shirt,order
16309,I doubt that Joseph ordered a shirt ||| . It  ||| was comfortable.,factive,1,0,shirt,order
16310,I know that Michael ordered a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,1,shirt,order
16310,I doubt that Michael ordered a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,0,shirt,order
16311,I know that Michael ordered a shirt ||| . It  ||| could fit in the drawer.,factive,1,1,shirt,order
16311,I doubt that Michael ordered a shirt ||| . It  ||| could fit in the drawer.,factive,1,0,shirt,order
16312,I know that Karen ordered a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,1,shirt,order
16312,I doubt that Karen ordered a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,0,shirt,order
16313,I know that Karen ordered a shirt ||| . It  ||| attracted many compliments.,factive,1,1,shirt,order
16313,I doubt that Karen ordered a shirt ||| . It  ||| attracted many compliments.,factive,1,0,shirt,order
16314,I know that Sarah ordered a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,1,shirt,order
16314,I doubt that Sarah ordered a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,0,shirt,order
16315,I know that Sarah ordered a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,shirt,order
16315,I doubt that Sarah ordered a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,shirt,order
16316,I know that Sarah ordered a shirt ||| . The shirt  ||| suited everyone.,factive,0,1,shirt,order
16316,I doubt that Sarah ordered a shirt ||| . The shirt  ||| suited everyone.,factive,0,0,shirt,order
16317,I know that Sarah ordered a shirt ||| . It  ||| suited everyone.,factive,1,1,shirt,order
16317,I doubt that Sarah ordered a shirt ||| . It  ||| suited everyone.,factive,1,0,shirt,order
16318,I know that Jennifer ordered a shirt ||| . The shirt  ||| left stains.,factive,0,1,shirt,order
16318,I doubt that Jennifer ordered a shirt ||| . The shirt  ||| left stains.,factive,0,0,shirt,order
16319,I know that Jennifer ordered a shirt ||| . It  ||| left stains.,factive,1,1,shirt,order
16319,I doubt that Jennifer ordered a shirt ||| . It  ||| left stains.,factive,1,0,shirt,order
16320,I know that Chris tried a shirt ||| . The shirt  ||| was cheap.,factive,0,1,shirt,try
16320,I doubt that Chris tried a shirt ||| . The shirt  ||| was cheap.,factive,0,0,shirt,try
16321,I know that Chris tried a shirt ||| . It  ||| was cheap.,factive,1,1,shirt,try
16321,I doubt that Chris tried a shirt ||| . It  ||| was cheap.,factive,1,0,shirt,try
16322,I know that James tried a shirt ||| . The shirt  ||| was from Europe.,factive,0,1,shirt,try
16322,I doubt that James tried a shirt ||| . The shirt  ||| was from Europe.,factive,0,0,shirt,try
16323,I know that James tried a shirt ||| . It  ||| was from Europe.,factive,1,1,shirt,try
16323,I doubt that James tried a shirt ||| . It  ||| was from Europe.,factive,1,0,shirt,try
16324,I know that Sarah tried a shirt ||| . The shirt  ||| was handmade.,factive,0,1,shirt,try
16324,I doubt that Sarah tried a shirt ||| . The shirt  ||| was handmade.,factive,0,0,shirt,try
16325,I know that Sarah tried a shirt ||| . It  ||| was handmade.,factive,1,1,shirt,try
16325,I doubt that Sarah tried a shirt ||| . It  ||| was handmade.,factive,1,0,shirt,try
16326,I know that Bill tried a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,1,shirt,try
16326,I doubt that Bill tried a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,0,shirt,try
16327,I know that Bill tried a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,1,shirt,try
16327,I doubt that Bill tried a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,0,shirt,try
16328,I know that Jessica tried a shirt ||| . The shirt  ||| was comfortable.,factive,0,1,shirt,try
16328,I doubt that Jessica tried a shirt ||| . The shirt  ||| was comfortable.,factive,0,0,shirt,try
16329,I know that Jessica tried a shirt ||| . It  ||| was comfortable.,factive,1,1,shirt,try
16329,I doubt that Jessica tried a shirt ||| . It  ||| was comfortable.,factive,1,0,shirt,try
16330,I know that Susan tried a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,1,shirt,try
16330,I doubt that Susan tried a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,0,shirt,try
16331,I know that Susan tried a shirt ||| . It  ||| could fit in the drawer.,factive,1,1,shirt,try
16331,I doubt that Susan tried a shirt ||| . It  ||| could fit in the drawer.,factive,1,0,shirt,try
16332,I know that Susan tried a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,1,shirt,try
16332,I doubt that Susan tried a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,0,shirt,try
16333,I know that Susan tried a shirt ||| . It  ||| attracted many compliments.,factive,1,1,shirt,try
16333,I doubt that Susan tried a shirt ||| . It  ||| attracted many compliments.,factive,1,0,shirt,try
16334,I know that Bob tried a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,1,shirt,try
16334,I doubt that Bob tried a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,0,shirt,try
16335,I know that Bob tried a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,shirt,try
16335,I doubt that Bob tried a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,shirt,try
16336,I know that James tried a shirt ||| . The shirt  ||| suited everyone.,factive,0,1,shirt,try
16336,I doubt that James tried a shirt ||| . The shirt  ||| suited everyone.,factive,0,0,shirt,try
16337,I know that James tried a shirt ||| . It  ||| suited everyone.,factive,1,1,shirt,try
16337,I doubt that James tried a shirt ||| . It  ||| suited everyone.,factive,1,0,shirt,try
16338,I know that Elizabeth tried a shirt ||| . The shirt  ||| left stains.,factive,0,1,shirt,try
16338,I doubt that Elizabeth tried a shirt ||| . The shirt  ||| left stains.,factive,0,0,shirt,try
16339,I know that Elizabeth tried a shirt ||| . It  ||| left stains.,factive,1,1,shirt,try
16339,I doubt that Elizabeth tried a shirt ||| . It  ||| left stains.,factive,1,0,shirt,try
16340,I know that James altered a shirt ||| . The shirt  ||| was cheap.,factive,0,1,shirt,alter
16340,I doubt that James altered a shirt ||| . The shirt  ||| was cheap.,factive,0,0,shirt,alter
16341,I know that James altered a shirt ||| . It  ||| was cheap.,factive,1,1,shirt,alter
16341,I doubt that James altered a shirt ||| . It  ||| was cheap.,factive,1,0,shirt,alter
16342,I know that Linda altered a shirt ||| . The shirt  ||| was from Europe.,factive,0,1,shirt,alter
16342,I doubt that Linda altered a shirt ||| . The shirt  ||| was from Europe.,factive,0,0,shirt,alter
16343,I know that Linda altered a shirt ||| . It  ||| was from Europe.,factive,1,1,shirt,alter
16343,I doubt that Linda altered a shirt ||| . It  ||| was from Europe.,factive,1,0,shirt,alter
16344,I know that Jessica altered a shirt ||| . The shirt  ||| was handmade.,factive,0,1,shirt,alter
16344,I doubt that Jessica altered a shirt ||| . The shirt  ||| was handmade.,factive,0,0,shirt,alter
16345,I know that Jessica altered a shirt ||| . It  ||| was handmade.,factive,1,1,shirt,alter
16345,I doubt that Jessica altered a shirt ||| . It  ||| was handmade.,factive,1,0,shirt,alter
16346,I know that Richard altered a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,1,shirt,alter
16346,I doubt that Richard altered a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,0,shirt,alter
16347,I know that Richard altered a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,1,shirt,alter
16347,I doubt that Richard altered a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,0,shirt,alter
16348,I know that John altered a shirt ||| . The shirt  ||| was comfortable.,factive,0,1,shirt,alter
16348,I doubt that John altered a shirt ||| . The shirt  ||| was comfortable.,factive,0,0,shirt,alter
16349,I know that John altered a shirt ||| . It  ||| was comfortable.,factive,1,1,shirt,alter
16349,I doubt that John altered a shirt ||| . It  ||| was comfortable.,factive,1,0,shirt,alter
16350,I know that Jennifer altered a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,1,shirt,alter
16350,I doubt that Jennifer altered a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,0,shirt,alter
16351,I know that Jennifer altered a shirt ||| . It  ||| could fit in the drawer.,factive,1,1,shirt,alter
16351,I doubt that Jennifer altered a shirt ||| . It  ||| could fit in the drawer.,factive,1,0,shirt,alter
16352,I know that Bill altered a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,1,shirt,alter
16352,I doubt that Bill altered a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,0,shirt,alter
16353,I know that Bill altered a shirt ||| . It  ||| attracted many compliments.,factive,1,1,shirt,alter
16353,I doubt that Bill altered a shirt ||| . It  ||| attracted many compliments.,factive,1,0,shirt,alter
16354,I know that Bob altered a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,1,shirt,alter
16354,I doubt that Bob altered a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,0,shirt,alter
16355,I know that Bob altered a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,shirt,alter
16355,I doubt that Bob altered a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,shirt,alter
16356,I know that Chris altered a shirt ||| . The shirt  ||| suited everyone.,factive,0,1,shirt,alter
16356,I doubt that Chris altered a shirt ||| . The shirt  ||| suited everyone.,factive,0,0,shirt,alter
16357,I know that Chris altered a shirt ||| . It  ||| suited everyone.,factive,1,1,shirt,alter
16357,I doubt that Chris altered a shirt ||| . It  ||| suited everyone.,factive,1,0,shirt,alter
16358,I know that David altered a shirt ||| . The shirt  ||| left stains.,factive,0,1,shirt,alter
16358,I doubt that David altered a shirt ||| . The shirt  ||| left stains.,factive,0,0,shirt,alter
16359,I know that David altered a shirt ||| . It  ||| left stains.,factive,1,1,shirt,alter
16359,I doubt that David altered a shirt ||| . It  ||| left stains.,factive,1,0,shirt,alter
16360,I know that Jennifer lost a shirt ||| . The shirt  ||| was cheap.,factive,0,1,shirt,lose
16360,I doubt that Jennifer lost a shirt ||| . The shirt  ||| was cheap.,factive,0,0,shirt,lose
16361,I know that Jennifer lost a shirt ||| . It  ||| was cheap.,factive,1,1,shirt,lose
16361,I doubt that Jennifer lost a shirt ||| . It  ||| was cheap.,factive,1,0,shirt,lose
16362,I know that Richard lost a shirt ||| . The shirt  ||| was from Europe.,factive,0,1,shirt,lose
16362,I doubt that Richard lost a shirt ||| . The shirt  ||| was from Europe.,factive,0,0,shirt,lose
16363,I know that Richard lost a shirt ||| . It  ||| was from Europe.,factive,1,1,shirt,lose
16363,I doubt that Richard lost a shirt ||| . It  ||| was from Europe.,factive,1,0,shirt,lose
16364,I know that Bill lost a shirt ||| . The shirt  ||| was handmade.,factive,0,1,shirt,lose
16364,I doubt that Bill lost a shirt ||| . The shirt  ||| was handmade.,factive,0,0,shirt,lose
16365,I know that Bill lost a shirt ||| . It  ||| was handmade.,factive,1,1,shirt,lose
