pair_id,sentence,type,pronoun,preferred,noun,verb
0,Michael owned a dog |||  and the dog  ||| had a long tail.,negation,0,1,dog,own
16416,I doubt that Karen wore a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,0,bracelet,wear
16417,I know that Karen wore a bracelet |||  and it  ||| suited everyone.,factive,1,1,bracelet,wear
16417,I doubt that Karen wore a bracelet |||  and it  ||| suited everyone.,factive,1,0,bracelet,wear
16418,I know that Nancy wore a bracelet |||  and the bracelet  ||| left stains.,factive,0,1,bracelet,wear
16418,I doubt that Nancy wore a bracelet |||  and the bracelet  ||| left stains.,factive,0,0,bracelet,wear
16419,I know that Nancy wore a bracelet |||  and it  ||| left stains.,factive,1,1,bracelet,wear
16419,I doubt that Nancy wore a bracelet |||  and it  ||| left stains.,factive,1,0,bracelet,wear
16420,I know that Karen bought a bracelet |||  and the bracelet  ||| was cheap.,factive,0,1,bracelet,buy
16420,I doubt that Karen bought a bracelet |||  and the bracelet  ||| was cheap.,factive,0,0,bracelet,buy
16421,I know that Karen bought a bracelet |||  and it  ||| was cheap.,factive,1,1,bracelet,buy
16421,I doubt that Karen bought a bracelet |||  and it  ||| was cheap.,factive,1,0,bracelet,buy
16422,I know that David bought a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,1,bracelet,buy
16422,I doubt that David bought a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,0,bracelet,buy
16423,I know that David bought a bracelet |||  and it  ||| was from Europe.,factive,1,1,bracelet,buy
16423,I doubt that David bought a bracelet |||  and it  ||| was from Europe.,factive,1,0,bracelet,buy
16424,I know that Bill bought a bracelet |||  and the bracelet  ||| was handmade.,factive,0,1,bracelet,buy
16424,I doubt that Bill bought a bracelet |||  and the bracelet  ||| was handmade.,factive,0,0,bracelet,buy
16425,I know that Bill bought a bracelet |||  and it  ||| was handmade.,factive,1,1,bracelet,buy
16425,I doubt that Bill bought a bracelet |||  and it  ||| was handmade.,factive,1,0,bracelet,buy
16426,I know that Susan bought a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,buy
16426,I doubt that Susan bought a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,buy
16427,I know that Susan bought a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,1,bracelet,buy
16427,I doubt that Susan bought a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,0,bracelet,buy
16428,I know that Bob bought a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,1,bracelet,buy
16428,I doubt that Bob bought a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,0,bracelet,buy
16429,I know that Bob bought a bracelet |||  and it  ||| was comfortable.,factive,1,1,bracelet,buy
16429,I doubt that Bob bought a bracelet |||  and it  ||| was comfortable.,factive,1,0,bracelet,buy
16430,I know that James bought a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,buy
16430,I doubt that James bought a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,buy
16431,I know that James bought a bracelet |||  and it  ||| could fit in the drawer.,factive,1,1,bracelet,buy
16431,I doubt that James bought a bracelet |||  and it  ||| could fit in the drawer.,factive,1,0,bracelet,buy
16432,I know that Karen bought a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,1,bracelet,buy
16432,I doubt that Karen bought a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,0,bracelet,buy
16433,I know that Karen bought a bracelet |||  and it  ||| attracted many compliments.,factive,1,1,bracelet,buy
16433,I doubt that Karen bought a bracelet |||  and it  ||| attracted many compliments.,factive,1,0,bracelet,buy
16434,I know that Karen bought a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,buy
16434,I doubt that Karen bought a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,buy
16435,I know that Karen bought a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,buy
16435,I doubt that Karen bought a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,buy
16436,I know that James bought a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,1,bracelet,buy
16436,I doubt that James bought a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,0,bracelet,buy
16437,I know that James bought a bracelet |||  and it  ||| suited everyone.,factive,1,1,bracelet,buy
16437,I doubt that James bought a bracelet |||  and it  ||| suited everyone.,factive,1,0,bracelet,buy
16438,I know that Elizabeth bought a bracelet |||  and the bracelet  ||| left stains.,factive,0,1,bracelet,buy
16438,I doubt that Elizabeth bought a bracelet |||  and the bracelet  ||| left stains.,factive,0,0,bracelet,buy
16439,I know that Elizabeth bought a bracelet |||  and it  ||| left stains.,factive,1,1,bracelet,buy
16439,I doubt that Elizabeth bought a bracelet |||  and it  ||| left stains.,factive,1,0,bracelet,buy
16440,I know that Thomas made a bracelet |||  and the bracelet  ||| was cheap.,factive,0,1,bracelet,make
16440,I doubt that Thomas made a bracelet |||  and the bracelet  ||| was cheap.,factive,0,0,bracelet,make
16441,I know that Thomas made a bracelet |||  and it  ||| was cheap.,factive,1,1,bracelet,make
16441,I doubt that Thomas made a bracelet |||  and it  ||| was cheap.,factive,1,0,bracelet,make
16442,I know that Richard made a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,1,bracelet,make
16442,I doubt that Richard made a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,0,bracelet,make
16443,I know that Richard made a bracelet |||  and it  ||| was from Europe.,factive,1,1,bracelet,make
16443,I doubt that Richard made a bracelet |||  and it  ||| was from Europe.,factive,1,0,bracelet,make
16444,I know that John made a bracelet |||  and the bracelet  ||| was handmade.,factive,0,1,bracelet,make
16444,I doubt that John made a bracelet |||  and the bracelet  ||| was handmade.,factive,0,0,bracelet,make
16445,I know that John made a bracelet |||  and it  ||| was handmade.,factive,1,1,bracelet,make
16445,I doubt that John made a bracelet |||  and it  ||| was handmade.,factive,1,0,bracelet,make
16446,I know that Michael made a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,make
16446,I doubt that Michael made a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,make
16447,I know that Michael made a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,1,bracelet,make
16447,I doubt that Michael made a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,0,bracelet,make
16448,I know that David made a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,1,bracelet,make
16448,I doubt that David made a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,0,bracelet,make
16449,I know that David made a bracelet |||  and it  ||| was comfortable.,factive,1,1,bracelet,make
16449,I doubt that David made a bracelet |||  and it  ||| was comfortable.,factive,1,0,bracelet,make
16450,I know that Linda made a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,make
16450,I doubt that Linda made a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,make
16451,I know that Linda made a bracelet |||  and it  ||| could fit in the drawer.,factive,1,1,bracelet,make
16451,I doubt that Linda made a bracelet |||  and it  ||| could fit in the drawer.,factive,1,0,bracelet,make
16452,I know that Richard made a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,1,bracelet,make
16452,I doubt that Richard made a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,0,bracelet,make
16453,I know that Richard made a bracelet |||  and it  ||| attracted many compliments.,factive,1,1,bracelet,make
16453,I doubt that Richard made a bracelet |||  and it  ||| attracted many compliments.,factive,1,0,bracelet,make
16454,I know that David made a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,make
16454,I doubt that David made a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,make
16455,I know that David made a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,make
16455,I doubt that David made a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,make
16456,I know that Chris made a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,1,bracelet,make
16456,I doubt that Chris made a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,0,bracelet,make
16457,I know that Chris made a bracelet |||  and it  ||| suited everyone.,factive,1,1,bracelet,make
16457,I doubt that Chris made a bracelet |||  and it  ||| suited everyone.,factive,1,0,bracelet,make
16458,I know that Sarah made a bracelet |||  and the bracelet  ||| left stains.,factive,0,1,bracelet,make
16458,I doubt that Sarah made a bracelet |||  and the bracelet  ||| left stains.,factive,0,0,bracelet,make
16459,I know that Sarah made a bracelet |||  and it  ||| left stains.,factive,1,1,bracelet,make
16459,I doubt that Sarah made a bracelet |||  and it  ||| left stains.,factive,1,0,bracelet,make
16460,I know that Bob donated a bracelet |||  and the bracelet  ||| was cheap.,factive,0,1,bracelet,donate
16460,I doubt that Bob donated a bracelet |||  and the bracelet  ||| was cheap.,factive,0,0,bracelet,donate
16461,I know that Bob donated a bracelet |||  and it  ||| was cheap.,factive,1,1,bracelet,donate
16461,I doubt that Bob donated a bracelet |||  and it  ||| was cheap.,factive,1,0,bracelet,donate
16462,I know that Jessica donated a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,1,bracelet,donate
16462,I doubt that Jessica donated a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,0,bracelet,donate
16463,I know that Jessica donated a bracelet |||  and it  ||| was from Europe.,factive,1,1,bracelet,donate
16463,I doubt that Jessica donated a bracelet |||  and it  ||| was from Europe.,factive,1,0,bracelet,donate
16464,I know that Susan donated a bracelet |||  and the bracelet  ||| was handmade.,factive,0,1,bracelet,donate
16464,I doubt that Susan donated a bracelet |||  and the bracelet  ||| was handmade.,factive,0,0,bracelet,donate
16465,I know that Susan donated a bracelet |||  and it  ||| was handmade.,factive,1,1,bracelet,donate
16465,I doubt that Susan donated a bracelet |||  and it  ||| was handmade.,factive,1,0,bracelet,donate
16466,I know that Jessica donated a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,donate
16466,I doubt that Jessica donated a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,donate
16467,I know that Jessica donated a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,1,bracelet,donate
16467,I doubt that Jessica donated a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,0,bracelet,donate
16468,I know that Jennifer donated a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,1,bracelet,donate
16468,I doubt that Jennifer donated a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,0,bracelet,donate
16469,I know that Jennifer donated a bracelet |||  and it  ||| was comfortable.,factive,1,1,bracelet,donate
16469,I doubt that Jennifer donated a bracelet |||  and it  ||| was comfortable.,factive,1,0,bracelet,donate
16470,I know that Jessica donated a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,donate
16470,I doubt that Jessica donated a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,donate
16471,I know that Jessica donated a bracelet |||  and it  ||| could fit in the drawer.,factive,1,1,bracelet,donate
16471,I doubt that Jessica donated a bracelet |||  and it  ||| could fit in the drawer.,factive,1,0,bracelet,donate
16472,I know that Richard donated a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,1,bracelet,donate
16472,I doubt that Richard donated a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,0,bracelet,donate
16473,I know that Richard donated a bracelet |||  and it  ||| attracted many compliments.,factive,1,1,bracelet,donate
16473,I doubt that Richard donated a bracelet |||  and it  ||| attracted many compliments.,factive,1,0,bracelet,donate
16474,I know that Chris donated a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,donate
16474,I doubt that Chris donated a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,donate
16475,I know that Chris donated a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,donate
16475,I doubt that Chris donated a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,donate
16476,I know that James donated a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,1,bracelet,donate
16476,I doubt that James donated a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,0,bracelet,donate
16477,I know that James donated a bracelet |||  and it  ||| suited everyone.,factive,1,1,bracelet,donate
16477,I doubt that James donated a bracelet |||  and it  ||| suited everyone.,factive,1,0,bracelet,donate
16478,I know that James donated a bracelet |||  and the bracelet  ||| left stains.,factive,0,1,bracelet,donate
16478,I doubt that James donated a bracelet |||  and the bracelet  ||| left stains.,factive,0,0,bracelet,donate
16479,I know that James donated a bracelet |||  and it  ||| left stains.,factive,1,1,bracelet,donate
16479,I doubt that James donated a bracelet |||  and it  ||| left stains.,factive,1,0,bracelet,donate
16480,I know that Linda found a bracelet |||  and the bracelet  ||| was cheap.,factive,0,1,bracelet,find
16480,I doubt that Linda found a bracelet |||  and the bracelet  ||| was cheap.,factive,0,0,bracelet,find
16481,I know that Linda found a bracelet |||  and it  ||| was cheap.,factive,1,1,bracelet,find
16481,I doubt that Linda found a bracelet |||  and it  ||| was cheap.,factive,1,0,bracelet,find
16482,I know that Jennifer found a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,1,bracelet,find
16482,I doubt that Jennifer found a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,0,bracelet,find
16483,I know that Jennifer found a bracelet |||  and it  ||| was from Europe.,factive,1,1,bracelet,find
16483,I doubt that Jennifer found a bracelet |||  and it  ||| was from Europe.,factive,1,0,bracelet,find
16484,I know that Mary found a bracelet |||  and the bracelet  ||| was handmade.,factive,0,1,bracelet,find
16484,I doubt that Mary found a bracelet |||  and the bracelet  ||| was handmade.,factive,0,0,bracelet,find
16485,I know that Mary found a bracelet |||  and it  ||| was handmade.,factive,1,1,bracelet,find
16485,I doubt that Mary found a bracelet |||  and it  ||| was handmade.,factive,1,0,bracelet,find
16486,I know that Barbara found a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,find
16486,I doubt that Barbara found a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,find
16487,I know that Barbara found a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,1,bracelet,find
16487,I doubt that Barbara found a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,0,bracelet,find
16488,I know that Michael found a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,1,bracelet,find
16488,I doubt that Michael found a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,0,bracelet,find
16489,I know that Michael found a bracelet |||  and it  ||| was comfortable.,factive,1,1,bracelet,find
16489,I doubt that Michael found a bracelet |||  and it  ||| was comfortable.,factive,1,0,bracelet,find
16490,I know that Thomas found a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,find
16490,I doubt that Thomas found a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,find
16491,I know that Thomas found a bracelet |||  and it  ||| could fit in the drawer.,factive,1,1,bracelet,find
16491,I doubt that Thomas found a bracelet |||  and it  ||| could fit in the drawer.,factive,1,0,bracelet,find
16492,I know that John found a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,1,bracelet,find
16492,I doubt that John found a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,0,bracelet,find
16493,I know that John found a bracelet |||  and it  ||| attracted many compliments.,factive,1,1,bracelet,find
16493,I doubt that John found a bracelet |||  and it  ||| attracted many compliments.,factive,1,0,bracelet,find
16494,I know that James found a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,find
16494,I doubt that James found a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,find
16495,I know that James found a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,find
16495,I doubt that James found a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,find
16496,I know that Karen found a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,1,bracelet,find
16496,I doubt that Karen found a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,0,bracelet,find
16497,I know that Karen found a bracelet |||  and it  ||| suited everyone.,factive,1,1,bracelet,find
16497,I doubt that Karen found a bracelet |||  and it  ||| suited everyone.,factive,1,0,bracelet,find
16498,I know that Barbara found a bracelet |||  and the bracelet  ||| left stains.,factive,0,1,bracelet,find
16498,I doubt that Barbara found a bracelet |||  and the bracelet  ||| left stains.,factive,0,0,bracelet,find
16499,I know that Barbara found a bracelet |||  and it  ||| left stains.,factive,1,1,bracelet,find
16499,I doubt that Barbara found a bracelet |||  and it  ||| left stains.,factive,1,0,bracelet,find
16500,I know that Karen ordered a bracelet |||  and the bracelet  ||| was cheap.,factive,0,1,bracelet,order
16500,I doubt that Karen ordered a bracelet |||  and the bracelet  ||| was cheap.,factive,0,0,bracelet,order
16501,I know that Karen ordered a bracelet |||  and it  ||| was cheap.,factive,1,1,bracelet,order
16501,I doubt that Karen ordered a bracelet |||  and it  ||| was cheap.,factive,1,0,bracelet,order
16502,I know that Mary ordered a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,1,bracelet,order
16502,I doubt that Mary ordered a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,0,bracelet,order
16503,I know that Mary ordered a bracelet |||  and it  ||| was from Europe.,factive,1,1,bracelet,order
16503,I doubt that Mary ordered a bracelet |||  and it  ||| was from Europe.,factive,1,0,bracelet,order
16504,I know that Barbara ordered a bracelet |||  and the bracelet  ||| was handmade.,factive,0,1,bracelet,order
16504,I doubt that Barbara ordered a bracelet |||  and the bracelet  ||| was handmade.,factive,0,0,bracelet,order
16505,I know that Barbara ordered a bracelet |||  and it  ||| was handmade.,factive,1,1,bracelet,order
16505,I doubt that Barbara ordered a bracelet |||  and it  ||| was handmade.,factive,1,0,bracelet,order
16506,I know that Sarah ordered a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,order
16506,I doubt that Sarah ordered a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,order
16507,I know that Sarah ordered a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,1,bracelet,order
16507,I doubt that Sarah ordered a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,0,bracelet,order
16508,I know that Michael ordered a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,1,bracelet,order
16508,I doubt that Michael ordered a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,0,bracelet,order
16509,I know that Michael ordered a bracelet |||  and it  ||| was comfortable.,factive,1,1,bracelet,order
16509,I doubt that Michael ordered a bracelet |||  and it  ||| was comfortable.,factive,1,0,bracelet,order
16510,I know that Michael ordered a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,order
16510,I doubt that Michael ordered a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,order
16511,I know that Michael ordered a bracelet |||  and it  ||| could fit in the drawer.,factive,1,1,bracelet,order
16511,I doubt that Michael ordered a bracelet |||  and it  ||| could fit in the drawer.,factive,1,0,bracelet,order
16512,I know that Elizabeth ordered a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,1,bracelet,order
16512,I doubt that Elizabeth ordered a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,0,bracelet,order
16513,I know that Elizabeth ordered a bracelet |||  and it  ||| attracted many compliments.,factive,1,1,bracelet,order
16513,I doubt that Elizabeth ordered a bracelet |||  and it  ||| attracted many compliments.,factive,1,0,bracelet,order
16514,I know that Barbara ordered a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,order
16514,I doubt that Barbara ordered a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,order
16515,I know that Barbara ordered a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,order
16515,I doubt that Barbara ordered a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,order
16516,I know that Linda ordered a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,1,bracelet,order
16516,I doubt that Linda ordered a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,0,bracelet,order
16517,I know that Linda ordered a bracelet |||  and it  ||| suited everyone.,factive,1,1,bracelet,order
16517,I doubt that Linda ordered a bracelet |||  and it  ||| suited everyone.,factive,1,0,bracelet,order
16518,I know that David ordered a bracelet |||  and the bracelet  ||| left stains.,factive,0,1,bracelet,order
16518,I doubt that David ordered a bracelet |||  and the bracelet  ||| left stains.,factive,0,0,bracelet,order
16519,I know that David ordered a bracelet |||  and it  ||| left stains.,factive,1,1,bracelet,order
16519,I doubt that David ordered a bracelet |||  and it  ||| left stains.,factive,1,0,bracelet,order
16520,I know that Bill tried a bracelet |||  and the bracelet  ||| was cheap.,factive,0,1,bracelet,try
16520,I doubt that Bill tried a bracelet |||  and the bracelet  ||| was cheap.,factive,0,0,bracelet,try
16521,I know that Bill tried a bracelet |||  and it  ||| was cheap.,factive,1,1,bracelet,try
16521,I doubt that Bill tried a bracelet |||  and it  ||| was cheap.,factive,1,0,bracelet,try
16522,I know that James tried a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,1,bracelet,try
16522,I doubt that James tried a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,0,bracelet,try
16523,I know that James tried a bracelet |||  and it  ||| was from Europe.,factive,1,1,bracelet,try
16523,I doubt that James tried a bracelet |||  and it  ||| was from Europe.,factive,1,0,bracelet,try
16524,I know that Karen tried a bracelet |||  and the bracelet  ||| was handmade.,factive,0,1,bracelet,try
16524,I doubt that Karen tried a bracelet |||  and the bracelet  ||| was handmade.,factive,0,0,bracelet,try
16525,I know that Karen tried a bracelet |||  and it  ||| was handmade.,factive,1,1,bracelet,try
16525,I doubt that Karen tried a bracelet |||  and it  ||| was handmade.,factive,1,0,bracelet,try
16526,I know that Thomas tried a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,try
16526,I doubt that Thomas tried a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,try
16527,I know that Thomas tried a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,1,bracelet,try
16527,I doubt that Thomas tried a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,0,bracelet,try
16528,I know that Richard tried a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,1,bracelet,try
16528,I doubt that Richard tried a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,0,bracelet,try
16529,I know that Richard tried a bracelet |||  and it  ||| was comfortable.,factive,1,1,bracelet,try
16529,I doubt that Richard tried a bracelet |||  and it  ||| was comfortable.,factive,1,0,bracelet,try
16530,I know that Elizabeth tried a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,try
16530,I doubt that Elizabeth tried a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,try
16531,I know that Elizabeth tried a bracelet |||  and it  ||| could fit in the drawer.,factive,1,1,bracelet,try
16531,I doubt that Elizabeth tried a bracelet |||  and it  ||| could fit in the drawer.,factive,1,0,bracelet,try
16532,I know that Susan tried a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,1,bracelet,try
16532,I doubt that Susan tried a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,0,bracelet,try
16533,I know that Susan tried a bracelet |||  and it  ||| attracted many compliments.,factive,1,1,bracelet,try
16533,I doubt that Susan tried a bracelet |||  and it  ||| attracted many compliments.,factive,1,0,bracelet,try
16534,I know that Susan tried a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,try
16534,I doubt that Susan tried a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,try
16535,I know that Susan tried a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,try
16535,I doubt that Susan tried a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,try
16536,I know that Bob tried a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,1,bracelet,try
16536,I doubt that Bob tried a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,0,bracelet,try
16537,I know that Bob tried a bracelet |||  and it  ||| suited everyone.,factive,1,1,bracelet,try
16537,I doubt that Bob tried a bracelet |||  and it  ||| suited everyone.,factive,1,0,bracelet,try
16538,I know that Richard tried a bracelet |||  and the bracelet  ||| left stains.,factive,0,1,bracelet,try
16538,I doubt that Richard tried a bracelet |||  and the bracelet  ||| left stains.,factive,0,0,bracelet,try
16539,I know that Richard tried a bracelet |||  and it  ||| left stains.,factive,1,1,bracelet,try
16539,I doubt that Richard tried a bracelet |||  and it  ||| left stains.,factive,1,0,bracelet,try
16540,I know that John altered a bracelet |||  and the bracelet  ||| was cheap.,factive,0,1,bracelet,alter
16540,I doubt that John altered a bracelet |||  and the bracelet  ||| was cheap.,factive,0,0,bracelet,alter
16541,I know that John altered a bracelet |||  and it  ||| was cheap.,factive,1,1,bracelet,alter
16541,I doubt that John altered a bracelet |||  and it  ||| was cheap.,factive,1,0,bracelet,alter
16542,I know that Linda altered a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,1,bracelet,alter
16542,I doubt that Linda altered a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,0,bracelet,alter
16543,I know that Linda altered a bracelet |||  and it  ||| was from Europe.,factive,1,1,bracelet,alter
16543,I doubt that Linda altered a bracelet |||  and it  ||| was from Europe.,factive,1,0,bracelet,alter
16544,I know that Linda altered a bracelet |||  and the bracelet  ||| was handmade.,factive,0,1,bracelet,alter
16544,I doubt that Linda altered a bracelet |||  and the bracelet  ||| was handmade.,factive,0,0,bracelet,alter
16545,I know that Linda altered a bracelet |||  and it  ||| was handmade.,factive,1,1,bracelet,alter
16545,I doubt that Linda altered a bracelet |||  and it  ||| was handmade.,factive,1,0,bracelet,alter
16546,I know that Linda altered a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,alter
16546,I doubt that Linda altered a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,alter
16547,I know that Linda altered a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,1,bracelet,alter
16547,I doubt that Linda altered a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,0,bracelet,alter
16548,I know that Jessica altered a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,1,bracelet,alter
16548,I doubt that Jessica altered a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,0,bracelet,alter
16549,I know that Jessica altered a bracelet |||  and it  ||| was comfortable.,factive,1,1,bracelet,alter
16549,I doubt that Jessica altered a bracelet |||  and it  ||| was comfortable.,factive,1,0,bracelet,alter
16550,I know that Karen altered a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,alter
16550,I doubt that Karen altered a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,alter
16551,I know that Karen altered a bracelet |||  and it  ||| could fit in the drawer.,factive,1,1,bracelet,alter
16551,I doubt that Karen altered a bracelet |||  and it  ||| could fit in the drawer.,factive,1,0,bracelet,alter
16552,I know that Bob altered a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,1,bracelet,alter
16552,I doubt that Bob altered a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,0,bracelet,alter
16553,I know that Bob altered a bracelet |||  and it  ||| attracted many compliments.,factive,1,1,bracelet,alter
16553,I doubt that Bob altered a bracelet |||  and it  ||| attracted many compliments.,factive,1,0,bracelet,alter
