id,type,sample,order,model,prompt,generation,Noun 1,Noun 2,Noun 1 COREF,Noun 1 NEW,Noun 1 MODAL,Noun 2 COREF,Noun 2 NEW,Noun 2 MODAL,Ambiguous COREF,Neither mentioned,
1_dog_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,John owns a dog but he wants to own a cat. The,John owns a dog but he wants to own a cat. The cat feels like a dog.,dog,cat,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
1_dog_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,John owns a cat but he wants to own a dog. The,John owns a cat but he wants to own a dog. The cat is white and has a long tail.,dog,cat,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
1_dog_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,John wants to own a dog but he owns a cat. The,John wants to own a dog but he owns a cat. The cat feels like a dog.,dog,cat,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
1_dog_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,John wants to own a cat but he owns a dog. The,John wants to own a cat but he owns a dog. The dog feels like a cat.,dog,cat,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1_dog_managed_failed_ref,managed_failed,1,1,GPT-3,John managed to adopt a dog but failed to adopt a cat. The,"John managed to adopt a dog but failed to adopt a cat. The first time John tried to adopt a cat (he failed), he adopted a dog (he succeeded).",dog,cat,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
1_dog_managed_failed_ref,managed_failed,1,2,GPT-3,John managed to adopt a cat but failed to adopt a dog. The,John managed to adopt a cat but failed to adopt a dog. The cat died a few days after he adopted it.,dog,cat,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
1_dog_failed_managed_ref,failed_managed,1,1,GPT-3,John failed to adopt a dog but managed to adopt a cat. The,"John failed to adopt a dog but managed to adopt a cat. The cat, named after his wife, was the only cat in the shelter, so John was very lucky.",dog,cat,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
1_dog_failed_managed_ref,failed_managed,1,2,GPT-3,John failed to adopt a cat but managed to adopt a dog. The,"John failed to adopt a cat but managed to adopt a dog. The dog, a Labrador-Siberian Husky mix, was named Sam, and John couldn’t have been happier.",dog,cat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2_car_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Lucy has a car but she doesn't have a bike. The,Lucy has a car but she doesn't have a bike. The bike is too small.,car,bike,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2_car_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Lucy has a bike but she doesn't have a car. The,Lucy has a bike but she doesn't have a car. The bike is too small for me to ride.,car,bike,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
2_car_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Lucy doesn't have a car but she has a bike. The,Lucy doesn't have a car but she has a bike. The bike is a bit rusty but it's still rideable.,car,bike,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
2_car_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Lucy doesn't have a bike but she has a car. The,Lucy doesn't have a bike but she has a car. The Volvo is a luxury vehicle.,car,bike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2_car_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Lucy has a car but I doubt that she has a bike. The,I know that Lucy has a car but I doubt that she has a bike. The fact that she's just getting one now makes me suspicious.,car,bike,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2_car_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Lucy has a bike but I doubt that she has a car. The,I know that Lucy has a bike but I doubt that she has a car. The fact that she's just getting off a train means that she can't be staying too far away.,car,bike,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
2_car_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Lucy has a car but I know that she has a bike. The,"I doubt that Lucy has a car but I know that she has a bike. The fact that she has a bike implies that she has a bike, so I reason that if she has a bike then she has a car, even though I know that she is too poor to afford a car.",car,bike,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
2_car_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Lucy has a bike but I know that she has a car. The,"I doubt that Lucy has a bike but I know that she has a car. The plural pronoun they is used with the subject they when it refers to the subject and the object of a verb:

They borrowed my bike and they took it to the park.",car,bike,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2_car_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Lucy has a car but she wants to have a bike. The,Lucy has a car but she wants to have a bike. The bike is a bit expensive but she can have it if she can pay for it.,car,bike,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
2_car_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Lucy has a bike but she wants to have a car. The,Lucy has a bike but she wants to have a car. The car is expensive and Lucy doesn't have enough money.,car,bike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2_car_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Lucy wants to have a car but she has a bike. The,Lucy wants to have a car but she has a bike. The bike is too small.,car,bike,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
2_car_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Lucy wants to have a bike but she has a car. The,Lucy wants to have a bike but she has a car. The car is too big.,car,bike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2_car_managed_failed_ref,managed_failed,1,1,GPT-3,Lucy managed to rent a car but she failed to rent a bike. The,Lucy managed to rent a car but she failed to rent a bike. The bike rental shop was on the wrong side of the campground.,car,bike,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
2_car_managed_failed_ref,managed_failed,1,2,GPT-3,Lucy managed to rent a bike but she failed to rent a car. The,"Lucy managed to rent a bike but she failed to rent a car. The reason is that she is a young woman, and although she has a full driving licence, the car rental agency was afraid that they would have been responsible if something had happened.",car,bike,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
2_car_failed_managed_ref,failed_managed,1,1,GPT-3,Lucy failed to rent a car but she managed to rent a bike. The,Lucy failed to rent a car but she managed to rent a bike. The bike was a pink and yellow beach cruiser.,car,bike,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
2_car_failed_managed_ref,failed_managed,1,2,GPT-3,Lucy failed to rent a bike but she managed to rent a car. The,Lucy failed to rent a bike but she managed to rent a car. The car is a convertible and it is red.,car,bike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3_bear_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Carol saw a bear at the zoo but she didn't see a monkey. The,Carol saw a bear at the zoo but she didn't see a monkey. The monkey was too fast.,bear,monkey,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
3_bear_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Carol saw a monkey at the zoo but she didn't see a bear. The,Carol saw a monkey at the zoo but she didn't see a bear. The monkey was very funny.,bear,monkey,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
3_bear_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Carol didn't see a bear at the zoo but she saw a monkey. The,Carol didn't see a bear at the zoo but she saw a monkey. The monkey was very funny.,bear,monkey,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
3_bear_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Carol didn't see a monkey at the zoo but she saw a bear. The,Carol didn't see a monkey at the zoo but she saw a bear. The bear was very large.,bear,monkey,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3_bear_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Carol saw a bear at the zoo but I doubt that she saw a monkey. The,"I know that Carol saw a bear at the zoo but I doubt that she saw a monkey. The first sentence expresses an opinion of the speaker, while the second sentence expresses a fact.",bear,monkey,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
3_bear_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Carol saw a monkey at the zoo but I doubt that she saw a bear. The,"I know that Carol saw a monkey at the zoo but I doubt that she saw a bear. The first sentence expresses an opinion of the speaker, while the second sentence expresses a fact.",bear,monkey,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
3_bear_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Carol saw a bear at the zoo but I know that she saw a monkey. The,"I doubt that Carol saw a bear at the zoo but I know that she saw a monkey. The first sentence expresses an opinion of Carol's, but the second sentence expresses a fact.",bear,monkey,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
3_bear_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Carol saw a monkey at the zoo but I know that she saw a bear. The,I doubt that Carol saw a monkey at the zoo but I know that she saw a bear. The bear that she saw is not the same bear that I saw.,bear,monkey,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3_bear_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Carol saw a bear at the zoo but she wanted to see a monkey. The,Carol saw a bear at the zoo but she wanted to see a monkey. The next day she went to the zoo and told the zoo keeper she wanted to see the monkeys.,bear,monkey,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
3_bear_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Carol saw a monkey at the zoo but she wanted to see a bear. The,Carol saw a monkey at the zoo but she wanted to see a bear. The next day she went to the zoo and told the zoo keeper she wanted to see the bear.,bear,monkey,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3_bear_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Carol wanted to see a bear at the zoo but she saw a monkey. The,Carol wanted to see a bear at the zoo but she saw a monkey. The monkey was very funny.,bear,monkey,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
3_bear_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Carol wanted to see a monkey at the zoo but she saw a bear. The,Carol wanted to see a monkey at the zoo but she saw a bear. The bear was very large.,bear,monkey,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3_bear_managed_failed_ref,managed_failed,1,1,GPT-3,Carol managed to see a bear at the zoo but failed to see a monkey. The,Carol managed to see a bear at the zoo but failed to see a monkey. The bear was in a cage and the monkey was not.,bear,monkey,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
3_bear_managed_failed_ref,managed_failed,1,2,GPT-3,Carol managed to see a monkey at the zoo but failed to see a bear. The,Carol managed to see a monkey at the zoo but failed to see a bear. The bear was asleep.,bear,monkey,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3_bear_failed_managed_ref,failed_managed,1,1,GPT-3,Carol failed to see a bear at the zoo but managed to see a monkey. The,Carol failed to see a bear at the zoo but managed to see a monkey. The monkey was so cute that she hugged it.,bear,monkey,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
3_bear_failed_managed_ref,failed_managed,1,2,GPT-3,Carol failed to see a monkey at the zoo but managed to see a bear. The,Carol failed to see a monkey at the zoo but managed to see a bear. The bear was not at the zoo.,bear,monkey,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4_book_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Susan published a book but she didn't publish an article in the New Yorker. The,"Susan published a book but she didn't publish an article in the New Yorker. The following sentences, however, are not acceptable:

*Susan published a book because she wrote an article in the New Yorker.",book,article,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
4_book_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Susan published an article in the New Yorker but she didn't publish a book. The,Susan published an article in the New Yorker but she didn't publish a book. The novel would be published after she died.,book,article,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4_book_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Susan didn't publish a book but she published an article in the New Yorker. The,"Susan didn't publish a book but she published an article in the New Yorker. The piece stated, in effect, that what we do in the lab is a bit dodgy.",book,article,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
4_book_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Susan didn't publish an article in the New Yorker but she published a book. The,"Susan didn't publish an article in the New Yorker but she published a book. The book stated, in effect, that what we had all thought was an interesting, if not terribly important, experiment was really an important, if not terribly interesting, experiment.",book,article,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4_book_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Susan published a book but I doubt that she published an article in the New Yorker. The,I know that Susan published a book but I doubt that she published an article in the New Yorker. The New Yorker doesn’t publish articles by non-New Yorkers (unless they are famous).,book,article,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
4_book_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Susan published an article in the New Yorker but I doubt that she published a book. The,I know that Susan published an article in the New Yorker but I doubt that she published a book. The New Yorker doesn't publish books.,book,article,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4_book_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Susan published a book but I know that she published an article in the New Yorker. The,"I doubt that Susan published a book but I know that she published an article in the New Yorker. The article was entitled ""A Morning in the Life of a Told-Yarns Girl.",book,article,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
4_book_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Susan published an article in the New Yorker but I know that she published  a book. The,I doubt that Susan published an article in the New Yorker but I know that she published  a book. The book was received very well and I believe that it sold more than one million copies.,book,article,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4_book_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Susan published a book but she wanted to publish an article in the New Yorker. The,"Susan published a book but she wanted to publish an article in the New Yorker. The New Yorker, however, did not publish book reviews and so she went to her New Yorker friend Deborah to ask her if she would publish the book review in Deborah's magazine The New York Review of Books.",book,article,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
4_book_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Susan published an article in the New Yorker but she wanted to publish a book. The,Susan published an article in the New Yorker but she wanted to publish a book. The book would be a novel.,book,article,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4_book_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Susan wanted to publish a book but she published an article in the New Yorker. The,Susan wanted to publish a book but she published an article in the New Yorker. The novel would be published after she died.,book,article,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4_book_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Susan wanted to publish an article in the New Yorker but she published a book. The,Susan wanted to publish an article in the New Yorker but she published a book. The book was a big success.,book,article,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4_book_managed_failed_ref,managed_failed,1,1,GPT-3,Susan managed to write a book but failed to write an article for the New Yorker. The,Susan managed to write a book but failed to write an article for the New Yorker. The New Yorker editor wrote back to say that the article had been written by her because Susan’s article was exactly the same as the book she had written.,book,article,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
4_book_managed_failed_ref,managed_failed,1,2,GPT-3,Susan managed to write an article for the New Yorker but failed to write a book. The,"Susan managed to write an article for the New Yorker but failed to write a book. The New Yorker article was a jumble of ideas and had to be rewritten, with an editor’s help, and Susan was not pleased with the result.",book,article,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
4_book_failed_managed_ref,failed_managed,1,1,GPT-3,Susan failed to write a book but managed to write an article for the New Yorker. The,"Susan failed to write a book but managed to write an article for the New Yorker. The article, “A Case of Hysterical Stupor,” was published in the December 1, 1952, issue.",book,article,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
4_book_failed_managed_ref,failed_managed,1,2,GPT-3,Susan failed to write an article for the New Yorker but managed to write a book. The,"Susan failed to write an article for the New Yorker but managed to write a book. The subject, “A Woman’s Place is in the House,” was the first of her many best-sellers.",book,article,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
5_shirt_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Mary found a shirt at the store but she didn't find a hat. The,Mary found a shirt at the store but she didn't find a hat. The clerk asked if she wanted to buy a hat.,shirt,hat,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
5_shirt_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Mary found a hat at the store but she didn't find a shirt. The,"Mary found a hat at the store but she didn't find a shirt. The clerk asked if she wanted to buy the shirt that matched the hat, but she didn't want to spend the extra money.",shirt,hat,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
5_shirt_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Mary didn't find a shirt at the store but she found a hat. The,Mary didn't find a shirt at the store but she found a hat. The hat was very different from the one she had worn on the day she saw the old man in the car.,shirt,hat,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
5_shirt_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Mary didn't find a hat at the store but she found a shirt. The,Mary didn't find a hat at the store but she found a shirt. The shirt was very different from the one she had on.,shirt,hat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
5_shirt_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Mary found a shirt at the store but I doubt that she found a hat. The,I know that Mary found a shirt at the store but I doubt that she found a hat. The boys didn't find any hats either.,shirt,hat,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
5_shirt_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Mary found a hat at the store but I doubt that she found a shirt. The,I know that Mary found a hat at the store but I doubt that she found a shirt. The shirt is the only one that Mary found.,shirt,hat,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
5_shirt_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Mary found a shirt at the store but I know that she found a hat. The,I doubt that Mary found a shirt at the store but I know that she found a hat. The boys had the same colored shirt and the same colored hat.,shirt,hat,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
5_shirt_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Mary found a hat at the store but I know that she found a shirt. The,I doubt that Mary found a hat at the store but I know that she found a shirt. The shirt is the thing that Mary found at the store.,shirt,hat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
5_shirt_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Mary found a shirt at the store but she wanted to find a hat. The,Mary found a shirt at the store but she wanted to find a hat. The clerk asked if she was going hunting.,shirt,hat,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
5_shirt_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Mary found a hat at the store but she wanted to find a shirt. The,Mary found a hat at the store but she wanted to find a shirt. The clerk asked if she wanted to see anything else.,shirt,hat,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
5_shirt_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Mary wanted to find a shirt at the store but she found a hat. The,Mary wanted to find a shirt at the store but she found a hat. The hat was very small.,shirt,hat,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
5_shirt_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Mary wanted to find a hat at the store but she found a shirt. The,Mary wanted to find a hat at the store but she found a shirt. The shirt was very pretty.,shirt,hat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
5_shirt_managed_failed_ref,managed_failed,1,1,GPT-3,Mary managed to find a shirt at the store but failed to find a hat. The,Mary managed to find a shirt at the store but failed to find a hat. The clerk told her that the hat she was wearing was made from the finest quality felt and was the very latest style.,shirt,hat,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
5_shirt_managed_failed_ref,managed_failed,1,2,GPT-3,Mary managed to find a hat at the store but failed to find a shirt. The,Mary managed to find a hat at the store but failed to find a shirt. The clerk told her that the store did not carry that size.,shirt,hat,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
5_shirt_failed_managed_ref,failed_managed,1,1,GPT-3,Mary failed to find a shirt at the store but managed to find a hat. The,Mary failed to find a shirt at the store but managed to find a hat. The hat was the latest in the series of hats that made the rounds of the world's headwear.,shirt,hat,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
5_shirt_failed_managed_ref,failed_managed,1,2,GPT-3,Mary failed to find a hat at the store but managed to find a shirt. The,Mary failed to find a hat at the store but managed to find a shirt. The shirt was a little too short for her but it made the best outfit she had ever had.,shirt,hat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
6_rat_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Carla got a pet rat but she didn't get a bird. The,Carla got a pet rat but she didn't get a bird. The rat's name is Ratty.,rat,bird,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
6_rat_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Carla got a bird but she didn't get a pet rat. The,Carla got a bird but she didn't get a pet rat. The rat ran away.,rat,bird,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
6_rat_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Carla didn't get a pet rat but she got a bird. The,Carla didn't get a pet rat but she got a bird. The bird's name is Ollie.,rat,bird,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
6_rat_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Carla didn't get a bird but she got a pet rat. The,Carla didn't get a bird but she got a pet rat. The rat's name is Ratty.,rat,bird,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
6_rat_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Carla got a pet rat but I doubt she got a bird. The,I know that Carla got a pet rat but I doubt she got a bird. The way she talks about rats you'd think she was a rat expert.,rat,bird,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
6_rat_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Carla got a bird but I doubt she got a pet rat. The,I know that Carla got a bird but I doubt she got a pet rat. The way she talks about rats you'd think she hated them.,rat,bird,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
6_rat_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Carla got a pet rat but I know she got a bird. The,"I doubt that Carla got a pet rat but I know she got a bird. The bird was named for its color, Cuckoo.",rat,bird,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
6_rat_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Carla got a bird but I know she got a pet rat. The,"I doubt that Carla got a bird but I know she got a pet rat. The rat was named for its color, Cinder.",rat,bird,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
6_rat_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Carla got a pet rat but she wanted to get a bird. The,Carla got a pet rat but she wanted to get a bird. The rat died and Carla cried for days.,rat,bird,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
6_rat_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Carla got a bird but she wanted to get a pet rat. The,Carla got a bird but she wanted to get a pet rat. The rat was too expensive for her so she just got a bird.,rat,bird,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
6_rat_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Carla wanted to get a pet rat but she got a bird. The,Carla wanted to get a pet rat but she got a bird. The bird is a leucistic owl.,rat,bird,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
6_rat_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Carla wanted to get a bird but she got a pet rat. The,Carla wanted to get a bird but she got a pet rat. The rat is named Ratty.,rat,bird,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
6_rat_managed_failed_ref,managed_failed,1,1,GPT-3,Carla managed to get a pet rat but failed to get a bird. The,Carla managed to get a pet rat but failed to get a bird. The only pet she could afford was a goldfish.,rat,bird,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
6_rat_managed_failed_ref,managed_failed,1,2,GPT-3,Carla managed to get a bird but failed to get a pet rat. The,Carla managed to get a bird but failed to get a pet rat. The only pet she could afford for her school is a fish.,rat,bird,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
6_rat_failed_managed_ref,failed_managed,1,1,GPT-3,Carla failed to get a pet rat but managed to get a bird. The,"Carla failed to get a pet rat but managed to get a bird. The bird died, and she immediately went out and bought another one.",rat,bird,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,
6_rat_failed_managed_ref,failed_managed,1,2,GPT-3,Carla failed to get a bird but managed to get a pet rat. The,"Carla failed to get a bird but managed to get a pet rat. The rat died, but not before its glowing body could be brought to a zoo in Cologne, where it was examined.",rat,bird,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
7_beer_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Sam ordered a beer at the bar but he didn't order a cocktail. The,Sam ordered a beer at the bar but he didn't order a cocktail. The bartender reached under the counter and opened a bottle of whiskey.,beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
7_beer_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Sam ordered a cocktail at the bar but he didn't order a beer. The,Sam ordered a cocktail at the bar but he didn't order a beer. The bartender reached under the counter and opened a bottle of Newcastle.,beer,cocktail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
7_beer_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Sam didn't order a beer at the bar but he ordered a cocktail. The,Sam didn't order a beer at the bar but he ordered a cocktail. The bartender reached under the counter and grabbed a bottle of whiskey.,beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
7_beer_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Sam didn't order a cocktail at the bar but he ordered a beer. The,Sam didn't order a cocktail at the bar but he ordered a beer. The bartender reached under the counter and opened a bottle of Newcastle.,beer,cocktail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
7_beer_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Sam ordered a beer at the bar but I doubt that he ordered a cocktail. The,"I know that Sam ordered a beer at the bar but I doubt that he ordered a cocktail. The drinks are probably on the house, but he's a lightweight.",beer,cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
