workerid,proliferate.condition,alternative,correct,order,path,rt,trial_id,trial_no,word,word_idx,catch_trials,condition,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.other_language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
462,list6,push,1,0,1,851,7_beer_know,16,that,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,dean,1,1,1,977,7_beer_know,16,Sam,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,mystery,1,0,1,1045,7_beer_know,16,ordered,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,mind,0,0,1,1206,7_beer_know,16,a,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,whom,1,0,1,855,7_beer_know,16,beer,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,sad,0,1,1,1758,7_beer_know,16,at,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,hate,1,0,1,778,7_beer_know,16,the,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,nor.,1,1,1,879,7_beer_know,16,bar.,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cent,1,1,1,1392,7_beer_know,16,He,10,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,sick,1,1,1,855,7_beer_know,16,gave,11,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,sir,1,0,1,574,7_beer_know,16,a,12,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,else,1,0,1,1130,7_beer_know,16,very,13,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,websites,1,0,1,1026,7_beer_know,16,generous,14,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cops.,1,0,1,687,7_beer_know,16,tip.,15,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,0,1,900,1_dog_managed,17,John,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,colonel,1,0,1,760,1_dog_managed,17,managed,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,wish,1,0,1,791,1_dog_managed,17,to,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,scars,1,1,1,1050,1_dog_managed,17,adopt,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,yeah,1,0,1,1196,1_dog_managed,17,a,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,sir.,1,0,1,541,1_dog_managed,17,dog.,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cell,1,1,1,1165,1_dog_managed,17,He,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,else,1,0,1,1197,1_dog_managed,17,only,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,okay,1,0,1,556,1_dog_managed,17,needed,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,terrorists,1,0,1,1059,1_dog_managed,17,permission,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,fan,1,0,1,558,1_dog_managed,17,from,10,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,jack,1,1,1,691,1_dog_managed,17,his,11,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,surround.,1,1,1,805,1_dog_managed,17,landlord.,12,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,1,0,869,filler_10,18,The,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,encountered,1,1,0,1229,filler_10,18,documentary,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,sir,1,0,0,786,filler_10,18,did,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cent,1,1,0,845,filler_10,18,not,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,practicing,1,1,0,821,filler_10,18,accurately,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,chilled,1,1,0,956,filler_10,18,portray,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,eat,1,1,0,608,filler_10,18,the,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,anyway,1,1,0,908,filler_10,18,events,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,scholarship,1,1,0,708,filler_10,18,surrounding,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,feel,1,1,0,888,filler_10,18,the,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,certainly,1,1,0,801,filler_10,18,political,10,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,possess.,1,1,0,684,filler_10,18,scandal.,11,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,1,1,713,5_shirt_doubt,19,I,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,worse,1,1,1,470,5_shirt_doubt,19,doubt,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,hall,1,1,1,1057,5_shirt_doubt,19,that,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cook,1,1,1,1105,5_shirt_doubt,19,Mary,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,weird,1,1,1,837,5_shirt_doubt,19,found,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,app,1,1,1,631,5_shirt_doubt,19,a,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,stats,1,0,1,1285,5_shirt_doubt,19,shirt,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,hear,1,0,1,871,5_shirt_doubt,19,at,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,done,1,0,1,800,5_shirt_doubt,19,the,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,lived.,1,1,1,923,5_shirt_doubt,19,store.,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,vote,1,0,1,925,5_shirt_doubt,19,She,10,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,trump,1,0,1,626,5_shirt_doubt,19,didn't,11,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,senator,1,1,1,792,5_shirt_doubt,19,manage,12,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,jack,0,1,1,1237,5_shirt_doubt,19,to,13,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,sir,1,0,1,853,5_shirt_doubt,19,get,14,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,ago,1,0,1,1101,5_shirt_doubt,19,any,15,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,feels,1,1,1,864,5_shirt_doubt,19,other,16,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,yeah,1,1,1,2324,5_shirt_doubt,19,nice,17,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,raising,1,1,1,768,5_shirt_doubt,19,clothes,18,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,global.,1,1,1,879,5_shirt_doubt,19,either.,19,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,1,1,990,11_cod_affirmative,20,Sarah,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,excuse,1,1,1,1044,11_cod_affirmative,20,caught,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,knew,1,1,1,511,11_cod_affirmative,20,a,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,und,1,0,1,1096,11_cod_affirmative,20,cod,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,guys,1,0,1,681,11_cod_affirmative,20,and,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,hall,1,1,1,648,11_cod_affirmative,20,she,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,epic,1,0,1,1303,11_cod_affirmative,20,ate,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,app,1,0,1,558,11_cod_affirmative,20,it,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,airport,1,0,1,843,11_cod_affirmative,20,for,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,posted.,1,0,1,612,11_cod_affirmative,20,dinner.,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,1,0,639,16_house_failed,21,Lisa,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,excuse,1,0,0,916,16_house_failed,21,failed,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,jack,1,1,0,1236,16_house_failed,21,to,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,smart,1,1,0,792,16_house_failed,21,build,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,yeah,1,0,0,837,16_house_failed,21,a,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,shall.,1,0,0,640,16_house_failed,21,house.,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,vote,1,0,0,922,16_house_failed,21,It,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,weed,1,1,0,1652,16_house_failed,21,is,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,dad,0,1,0,2537,16_house_failed,21,the,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,imagine,1,0,0,801,16_house_failed,21,most,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,thank,1,0,0,680,16_house_failed,21,beautiful,10,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,expect,1,0,0,606,16_house_failed,21,building,11,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,sir,1,1,0,961,16_house_failed,21,i,12,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,link,1,0,0,816,16_house_failed,21,have,13,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cent,1,1,0,818,16_house_failed,21,ever,14,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,body.,1,0,0,1029,16_house_failed,21,seen.,15,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,1,0,721,8_cake_know,22,I,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,lady,1,0,0,892,8_cake_know,22,know,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,push,1,1,0,3328,8_cake_know,22,that,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,realize,1,0,0,1405,8_cake_know,22,Michael,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,salon,1,1,0,1104,8_cake_know,22,baked,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,glad,1,0,0,572,8_cake_know,22,a,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cops.,1,1,0,839,8_cake_know,22,cake.,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cent,1,1,0,816,8_cake_know,22,It,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,else,1,0,0,1027,8_cake_know,22,was,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,dad,1,0,0,2090,8_cake_know,22,the,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,yeah,1,1,0,702,8_cake_know,22,best,10,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,ben,1,0,0,802,8_cake_know,22,thing,11,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,same,1,1,0,1520,8_cake_know,22,at,12,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,via,0,1,0,2592,8_cake_know,22,the,13,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,boosts.,1,1,0,905,8_cake_know,22,picnic.,14,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,0,0,722,filler_03,23,The,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,investing,1,0,0,1001,filler_03,23,prisoners,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,jack,1,1,0,809,filler_03,23,were,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,exists,1,0,0,790,filler_03,23,unable,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,gift,1,1,0,764,filler_03,23,to,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,miles,1,0,0,956,filler_03,23,cross,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,dad,1,0,0,1139,filler_03,23,the,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,learn,1,0,0,968,filler_03,23,field,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,amazing,1,0,0,739,filler_03,23,without,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,sweet,1,1,0,981,filler_03,23,being,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,soul.,1,1,0,857,filler_03,23,seen.,10,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,0,0,512,filler_11,24,The,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,accurately,1,1,0,826,filler_11,24,university,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,okay,1,0,0,2520,filler_11,24,town,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,synthetic,1,1,0,898,filler_11,24,attracted,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,hole,1,0,0,1016,filler_11,24,lots,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,sir,1,0,0,660,filler_11,24,of,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,withdraw,1,1,0,707,filler_11,24,tourists,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cancer,1,0,0,927,filler_11,24,during,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,hate,1,0,0,779,filler_11,24,the,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,seemed.,1,1,0,1221,filler_11,24,summer.,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,0,0,602,2_car_managed,25,Lucy,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,amazing,1,0,0,1751,2_car_managed,25,managed,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,wish,1,0,0,529,2_car_managed,25,to,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,mood,1,1,0,729,2_car_managed,25,rent,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,sir,1,0,0,638,2_car_managed,25,a,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,yeah.,1,1,0,853,2_car_managed,25,car.,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,died,1,1,0,908,2_car_managed,25,It,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,worse,0,1,0,3006,2_car_managed,25,has,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,oh,0,1,0,2447,2_car_managed,25,a,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,unless,1,1,0,1293,2_car_managed,25,self-driving,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,lots.,1,1,0,628,2_car_managed,25,mode.,10,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,0,1,707,9_letter_negated,26,Carolyn,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,forget,1,0,1,1135,9_letter_negated,26,didn't,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,miles,1,1,1,1567,9_letter_negated,26,write,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,ride,1,0,1,625,9_letter_negated,26,a,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,prices,1,0,1,829,9_letter_negated,26,letter,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,guys,1,0,1,692,9_letter_negated,26,to,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,ago,1,0,1,901,9_letter_negated,26,her,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,awesome,1,0,1,641,9_letter_negated,26,parents,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,wood,1,0,1,595,9_letter_negated,26,and,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,lake,1,1,1,619,9_letter_negated,26,she,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,eastern,1,1,1,974,9_letter_negated,26,also,10,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,trump,1,1,1,917,9_letter_negated,26,didn't,11,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,china,1,1,1,656,9_letter_negated,26,explain,12,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,includes,1,1,1,705,9_letter_negated,26,anything,13,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,seat,1,1,1,743,9_letter_negated,26,when,14,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,jack,1,1,1,600,9_letter_negated,26,she,15,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,ravages,1,0,1,880,9_letter_negated,26,visitited,16,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,anti,1,1,1,771,9_letter_negated,26,them,17,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,soul,1,1,1,851,9_letter_negated,26,last,18,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,lord.,1,1,1,641,9_letter_negated,26,year.,19,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,0,0,794,filler_00,27,The,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,hauled,1,0,0,1030,filler_00,27,vacant,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,diseases,1,0,0,770,filler_00,27,building,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,marketers,1,0,0,717,filler_00,27,overlooks,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,bill,1,1,0,746,filler_00,27,the,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,shall,1,0,0,898,filler_00,27,river,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,nice,1,1,0,1155,filler_00,27,that,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,candy,1,0,0,824,filler_00,27,winds,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,teacher,1,0,0,924,filler_00,27,through,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,lady.,1,1,0,1189,filler_00,27,town.,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,x-x-x,1,1,0,1289,filler_04,28,The,0,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,seen,1,1,0,1492,filler_04,28,new,1,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,accurately,1,1,0,1235,filler_04,28,experiment,2,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,hate,1,1,0,637,filler_04,28,was,3,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cent,1,0,0,884,filler_04,28,the,4,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,thinks,1,1,0,790,filler_04,28,source,5,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,cold,1,1,0,733,filler_04,28,of,6,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,vs,1,0,0,712,filler_04,28,a,7,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,hours,1,1,0,993,filler_04,28,great,8,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,died,1,0,0,1130,filler_04,28,deal,9,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,keep,1,1,0,959,filler_04,28,of,10,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,midfielder,1,0,0,831,filler_04,28,excitement,11,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,safe,0,0,0,1310,filler_04,28,in,12,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,bag,1,1,0,857,filler_04,28,the,13,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
462,list6,suck.,1,1,0,932,filler_04,28,lab.,14,[],5,30,Yes,,3,1,yes,Female,English,,no,Chrome,Windows,720,1280,9.2335,
465,list2,x-x-x,1,1,0,13140,practice_01,0,The,0,[],1,24,Yes,Interesting process. Very enjoyable.,1,2,Yes,Male,English,N/A,No problems The instructions were just slightly unclear at first.,Chrome,Windows,1080,1920,7.79985,
465,list2,configured,1,1,0,2490,practice_01,0,babysitter,1,[],1,24,Yes,Interesting process. Very enjoyable.,1,2,Yes,Male,English,N/A,No problems The instructions were just slightly unclear at first.,Chrome,Windows,1080,1920,7.79985,
