pair_id,sentence,type,pronoun,preferred,noun,ll
15908,I know that Linda destroyed a scooter and the scooter was expensive.,factive,0,1,scooter,19.810274
15908,I doubt that Linda destroyed a scooter and the scooter was expensive.,factive,0,0,scooter,21.0346
15909,I know that Linda destroyed a scooter and it was expensive.,factive,1,1,scooter,14.504916
15909,I doubt that Linda destroyed a scooter and it was expensive.,factive,1,0,scooter,15.248683
15910,I know that Bob destroyed a scooter and the scooter had a flat tire.,factive,0,1,scooter,21.28297
15910,I doubt that Bob destroyed a scooter and the scooter had a flat tire.,factive,0,0,scooter,23.069738
15911,I know that Bob destroyed a scooter and it had a flat tire.,factive,1,1,scooter,18.083244
15911,I doubt that Bob destroyed a scooter and it had a flat tire.,factive,1,0,scooter,18.51198
15912,I know that Thomas destroyed a scooter and the scooter could seat multiple people.,factive,0,1,scooter,30.69971
15912,I doubt that Thomas destroyed a scooter and the scooter could seat multiple people.,factive,0,0,scooter,31.601257
15913,I know that Thomas destroyed a scooter and it could seat multiple people.,factive,1,1,scooter,26.87173
15913,I doubt that Thomas destroyed a scooter and it could seat multiple people.,factive,1,0,scooter,26.040531
15914,I know that Karen destroyed a scooter and the scooter required a special cable.,factive,0,1,scooter,33.305576
15914,I doubt that Karen destroyed a scooter and the scooter required a special cable.,factive,0,0,scooter,33.321358
15915,I know that Karen destroyed a scooter and it required a special cable.,factive,1,1,scooter,28.297195
15915,I doubt that Karen destroyed a scooter and it required a special cable.,factive,1,0,scooter,27.320131
15916,I know that Jessica destroyed a scooter and the scooter's rear mirror was dirty.,factive,0,1,scooter,32.430504
15916,I doubt that Jessica destroyed a scooter and the scooter's rear mirror was dirty.,factive,0,0,scooter,35.21732
15917,I know that Jessica destroyed a scooter and its rear mirror was dirty.,factive,1,1,scooter,30.17358
15917,I doubt that Jessica destroyed a scooter and its rear mirror was dirty.,factive,1,0,scooter,31.669653
15918,I know that Karen destroyed a scooter and the scooter made squeaky noises.,factive,0,1,scooter,29.846018
15918,I doubt that Karen destroyed a scooter and the scooter made squeaky noises.,factive,0,0,scooter,31.45873
15919,I know that Karen destroyed a scooter and it made squeaky noises.,factive,1,1,scooter,25.87239
15919,I doubt that Karen destroyed a scooter and it made squeaky noises.,factive,1,0,scooter,26.77404
15920,I know that Richard stole a scooter and the scooter was blue.,factive,0,1,scooter,20.747942
15920,I doubt that Richard stole a scooter and the scooter was blue.,factive,0,0,scooter,21.8813
15921,I know that Richard stole a scooter and it was blue.,factive,1,1,scooter,16.319042
15921,I doubt that Richard stole a scooter and it was blue.,factive,1,0,scooter,17.458538
15922,I know that Jessica stole a scooter and the scooter was fast.,factive,0,1,scooter,21.9522
15922,I doubt that Jessica stole a scooter and the scooter was fast.,factive,0,0,scooter,23.22915
15923,I know that Jessica stole a scooter and it was fast.,factive,1,1,scooter,15.1365385
15923,I doubt that Jessica stole a scooter and it was fast.,factive,1,0,scooter,16.54447
15924,I know that Jessica stole a scooter and the scooter was slow.,factive,0,1,scooter,20.724388
15924,I doubt that Jessica stole a scooter and the scooter was slow.,factive,0,0,scooter,21.63263
15925,I know that Jessica stole a scooter and it was slow.,factive,1,1,scooter,15.064783
15925,I doubt that Jessica stole a scooter and it was slow.,factive,1,0,scooter,16.237946
15926,I know that Barbara stole a scooter and the scooter was eco-friendly.,factive,0,1,scooter,27.043661
15926,I doubt that Barbara stole a scooter and the scooter was eco-friendly.,factive,0,0,scooter,26.904688
15927,I know that Barbara stole a scooter and it was eco-friendly.,factive,1,1,scooter,21.508154
15927,I doubt that Barbara stole a scooter and it was eco-friendly.,factive,1,0,scooter,21.293856
15928,I know that Karen stole a scooter and the scooter was expensive.,factive,0,1,scooter,19.11992
15928,I doubt that Karen stole a scooter and the scooter was expensive.,factive,0,0,scooter,20.291162
15929,I know that Karen stole a scooter and it was expensive.,factive,1,1,scooter,13.500635
15929,I doubt that Karen stole a scooter and it was expensive.,factive,1,0,scooter,14.821455
15930,I know that Barbara stole a scooter and the scooter had a flat tire.,factive,0,1,scooter,21.764507
15930,I doubt that Barbara stole a scooter and the scooter had a flat tire.,factive,0,0,scooter,23.367353
15931,I know that Barbara stole a scooter and it had a flat tire.,factive,1,1,scooter,17.676231
15931,I doubt that Barbara stole a scooter and it had a flat tire.,factive,1,0,scooter,18.644165
15932,I know that Nancy stole a scooter and the scooter could seat multiple people.,factive,0,1,scooter,31.607162
15932,I doubt that Nancy stole a scooter and the scooter could seat multiple people.,factive,0,0,scooter,31.988466
15933,I know that Nancy stole a scooter and it could seat multiple people.,factive,1,1,scooter,27.570206
15933,I doubt that Nancy stole a scooter and it could seat multiple people.,factive,1,0,scooter,26.991669
15934,I know that Jessica stole a scooter and the scooter required a special cable.,factive,0,1,scooter,32.95174
15934,I doubt that Jessica stole a scooter and the scooter required a special cable.,factive,0,0,scooter,32.707653
15935,I know that Jessica stole a scooter and it required a special cable.,factive,1,1,scooter,27.75219
15935,I doubt that Jessica stole a scooter and it required a special cable.,factive,1,0,scooter,27.506828
15936,I know that Elizabeth stole a scooter and the scooter's rear mirror was dirty.,factive,0,1,scooter,32.922787
15936,I doubt that Elizabeth stole a scooter and the scooter's rear mirror was dirty.,factive,0,0,scooter,35.573467
15937,I know that Elizabeth stole a scooter and its rear mirror was dirty.,factive,1,1,scooter,30.422844
15937,I doubt that Elizabeth stole a scooter and its rear mirror was dirty.,factive,1,0,scooter,32.69523
15938,I know that Richard stole a scooter and the scooter made squeaky noises.,factive,0,1,scooter,30.669497
15938,I doubt that Richard stole a scooter and the scooter made squeaky noises.,factive,0,0,scooter,31.810642
15939,I know that Richard stole a scooter and it made squeaky noises.,factive,1,1,scooter,25.174343
15939,I doubt that Richard stole a scooter and it made squeaky noises.,factive,1,0,scooter,26.731586
15940,I know that Karen donated a scooter and the scooter was blue.,factive,0,1,scooter,20.524412
15940,I doubt that Karen donated a scooter and the scooter was blue.,factive,0,0,scooter,21.276909
15941,I know that Karen donated a scooter and it was blue.,factive,1,1,scooter,16.87163
15941,I doubt that Karen donated a scooter and it was blue.,factive,1,0,scooter,17.852407
15942,I know that Michael donated a scooter and the scooter was fast.,factive,0,1,scooter,22.569267
15942,I doubt that Michael donated a scooter and the scooter was fast.,factive,0,0,scooter,23.862877
15943,I know that Michael donated a scooter and it was fast.,factive,1,1,scooter,16.46597
15943,I doubt that Michael donated a scooter and it was fast.,factive,1,0,scooter,18.191805
15944,I know that Susan donated a scooter and the scooter was slow.,factive,0,1,scooter,20.704819
15944,I doubt that Susan donated a scooter and the scooter was slow.,factive,0,0,scooter,21.501526
15945,I know that Susan donated a scooter and it was slow.,factive,1,1,scooter,16.159271
15945,I doubt that Susan donated a scooter and it was slow.,factive,1,0,scooter,17.439198
15946,I know that Richard donated a scooter and the scooter was eco-friendly.,factive,0,1,scooter,24.89411
15946,I doubt that Richard donated a scooter and the scooter was eco-friendly.,factive,0,0,scooter,25.064592
15947,I know that Richard donated a scooter and it was eco-friendly.,factive,1,1,scooter,20.261028
15947,I doubt that Richard donated a scooter and it was eco-friendly.,factive,1,0,scooter,20.615124
15948,I know that David donated a scooter and the scooter was expensive.,factive,0,1,scooter,17.658678
15948,I doubt that David donated a scooter and the scooter was expensive.,factive,0,0,scooter,18.622894
15949,I know that David donated a scooter and it was expensive.,factive,1,1,scooter,12.924614
15949,I doubt that David donated a scooter and it was expensive.,factive,1,0,scooter,13.688939
15950,I know that Joseph donated a scooter and the scooter had a flat tire.,factive,0,1,scooter,22.075657
15950,I doubt that Joseph donated a scooter and the scooter had a flat tire.,factive,0,0,scooter,22.411842
15951,I know that Joseph donated a scooter and it had a flat tire.,factive,1,1,scooter,18.896362
15951,I doubt that Joseph donated a scooter and it had a flat tire.,factive,1,0,scooter,19.14313
15952,I know that Karen donated a scooter and the scooter could seat multiple people.,factive,0,1,scooter,28.925713
15952,I doubt that Karen donated a scooter and the scooter could seat multiple people.,factive,0,0,scooter,28.943012
15953,I know that Karen donated a scooter and it could seat multiple people.,factive,1,1,scooter,25.281055
15953,I doubt that Karen donated a scooter and it could seat multiple people.,factive,1,0,scooter,24.6619
15954,I know that Joseph donated a scooter and the scooter required a special cable.,factive,0,1,scooter,30.370941
15954,I doubt that Joseph donated a scooter and the scooter required a special cable.,factive,0,0,scooter,29.999119
15955,I know that Joseph donated a scooter and it required a special cable.,factive,1,1,scooter,27.799618
15955,I doubt that Joseph donated a scooter and it required a special cable.,factive,1,0,scooter,27.56493
15956,I know that Susan donated a scooter and the scooter's rear mirror was dirty.,factive,0,1,scooter,32.93426
15956,I doubt that Susan donated a scooter and the scooter's rear mirror was dirty.,factive,0,0,scooter,34.194885
15957,I know that Susan donated a scooter and its rear mirror was dirty.,factive,1,1,scooter,31.112873
15957,I doubt that Susan donated a scooter and its rear mirror was dirty.,factive,1,0,scooter,31.569437
15958,I know that John donated a scooter and the scooter made squeaky noises.,factive,0,1,scooter,32.55534
15958,I doubt that John donated a scooter and the scooter made squeaky noises.,factive,0,0,scooter,31.729837
15959,I know that John donated a scooter and it made squeaky noises.,factive,1,1,scooter,27.451384
15959,I doubt that John donated a scooter and it made squeaky noises.,factive,1,0,scooter,27.341629
15960,I know that Linda repaired a scooter and the scooter was blue.,factive,0,1,scooter,20.096817
15960,I doubt that Linda repaired a scooter and the scooter was blue.,factive,0,0,scooter,21.232792
15961,I know that Linda repaired a scooter and it was blue.,factive,1,1,scooter,16.023726
15961,I doubt that Linda repaired a scooter and it was blue.,factive,1,0,scooter,17.569979
15962,I know that Thomas repaired a scooter and the scooter was fast.,factive,0,1,scooter,20.649555
15962,I doubt that Thomas repaired a scooter and the scooter was fast.,factive,0,0,scooter,22.292822
15963,I know that Thomas repaired a scooter and it was fast.,factive,1,1,scooter,15.108444
15963,I doubt that Thomas repaired a scooter and it was fast.,factive,1,0,scooter,17.16423
15964,I know that Bill repaired a scooter and the scooter was slow.,factive,0,1,scooter,18.910297
15964,I doubt that Bill repaired a scooter and the scooter was slow.,factive,0,0,scooter,20.233757
15965,I know that Bill repaired a scooter and it was slow.,factive,1,1,scooter,13.567576
15965,I doubt that Bill repaired a scooter and it was slow.,factive,1,0,scooter,15.051741
15966,I know that Joseph repaired a scooter and the scooter was eco-friendly.,factive,0,1,scooter,25.494022
15966,I doubt that Joseph repaired a scooter and the scooter was eco-friendly.,factive,0,0,scooter,25.918114
15967,I know that Joseph repaired a scooter and it was eco-friendly.,factive,1,1,scooter,21.022081
15967,I doubt that Joseph repaired a scooter and it was eco-friendly.,factive,1,0,scooter,22.25499
15968,I know that Michael repaired a scooter and the scooter was expensive.,factive,0,1,scooter,18.73135
15968,I doubt that Michael repaired a scooter and the scooter was expensive.,factive,0,0,scooter,20.058157
15969,I know that Michael repaired a scooter and it was expensive.,factive,1,1,scooter,12.774733
15969,I doubt that Michael repaired a scooter and it was expensive.,factive,1,0,scooter,14.07149
15970,I know that James repaired a scooter and the scooter had a flat tire.,factive,0,1,scooter,21.916676
15970,I doubt that James repaired a scooter and the scooter had a flat tire.,factive,0,0,scooter,23.107704
15971,I know that James repaired a scooter and it had a flat tire.,factive,1,1,scooter,17.618814
15971,I doubt that James repaired a scooter and it had a flat tire.,factive,1,0,scooter,18.79226
15972,I know that Susan repaired a scooter and the scooter could seat multiple people.,factive,0,1,scooter,29.107586
15972,I doubt that Susan repaired a scooter and the scooter could seat multiple people.,factive,0,0,scooter,29.677166
15973,I know that Susan repaired a scooter and it could seat multiple people.,factive,1,1,scooter,24.552181
15973,I doubt that Susan repaired a scooter and it could seat multiple people.,factive,1,0,scooter,24.661385
15974,I know that James repaired a scooter and the scooter required a special cable.,factive,0,1,scooter,30.254257
15974,I doubt that James repaired a scooter and the scooter required a special cable.,factive,0,0,scooter,30.193123
15975,I know that James repaired a scooter and it required a special cable.,factive,1,1,scooter,25.405422
15975,I doubt that James repaired a scooter and it required a special cable.,factive,1,0,scooter,25.074593
15976,I know that Thomas repaired a scooter and the scooter's rear mirror was dirty.,factive,0,1,scooter,31.318615
15976,I doubt that Thomas repaired a scooter and the scooter's rear mirror was dirty.,factive,0,0,scooter,32.960793
15977,I know that Thomas repaired a scooter and its rear mirror was dirty.,factive,1,1,scooter,28.270874
15977,I doubt that Thomas repaired a scooter and its rear mirror was dirty.,factive,1,0,scooter,29.724136
15978,I know that Chris repaired a scooter and the scooter made squeaky noises.,factive,0,1,scooter,29.173079
15978,I doubt that Chris repaired a scooter and the scooter made squeaky noises.,factive,0,0,scooter,28.8367
15979,I know that Chris repaired a scooter and it made squeaky noises.,factive,1,1,scooter,24.356834
15979,I doubt that Chris repaired a scooter and it made squeaky noises.,factive,1,0,scooter,24.804928
15980,I know that Elizabeth ruined a scooter and the scooter was blue.,factive,0,1,scooter,21.839903
15980,I doubt that Elizabeth ruined a scooter and the scooter was blue.,factive,0,0,scooter,22.718115
15981,I know that Elizabeth ruined a scooter and it was blue.,factive,1,1,scooter,17.369835
15981,I doubt that Elizabeth ruined a scooter and it was blue.,factive,1,0,scooter,18.257986
15982,I know that Jessica ruined a scooter and the scooter was fast.,factive,0,1,scooter,21.812128
15982,I doubt that Jessica ruined a scooter and the scooter was fast.,factive,0,0,scooter,22.70587
15983,I know that Jessica ruined a scooter and it was fast.,factive,1,1,scooter,15.638985
15983,I doubt that Jessica ruined a scooter and it was fast.,factive,1,0,scooter,16.301394
15984,I know that Bill ruined a scooter and the scooter was slow.,factive,0,1,scooter,19.794876
15984,I doubt that Bill ruined a scooter and the scooter was slow.,factive,0,0,scooter,20.925032
15985,I know that Bill ruined a scooter and it was slow.,factive,1,1,scooter,15.137592
15985,I doubt that Bill ruined a scooter and it was slow.,factive,1,0,scooter,16.144619
15986,I know that Susan ruined a scooter and the scooter was eco-friendly.,factive,0,1,scooter,26.194004
15986,I doubt that Susan ruined a scooter and the scooter was eco-friendly.,factive,0,0,scooter,25.80086
15987,I know that Susan ruined a scooter and it was eco-friendly.,factive,1,1,scooter,20.379196
15987,I doubt that Susan ruined a scooter and it was eco-friendly.,factive,1,0,scooter,19.753765
15988,I know that David ruined a scooter and the scooter was expensive.,factive,0,1,scooter,19.361258
15988,I doubt that David ruined a scooter and the scooter was expensive.,factive,0,0,scooter,20.555668
15989,I know that David ruined a scooter and it was expensive.,factive,1,1,scooter,12.903098
15989,I doubt that David ruined a scooter and it was expensive.,factive,1,0,scooter,14.11688
15990,I know that David ruined a scooter and the scooter had a flat tire.,factive,0,1,scooter,22.6619
15990,I doubt that David ruined a scooter and the scooter had a flat tire.,factive,0,0,scooter,24.268087
15991,I know that David ruined a scooter and it had a flat tire.,factive,1,1,scooter,18.933582
15991,I doubt that David ruined a scooter and it had a flat tire.,factive,1,0,scooter,19.228174
15992,I know that Jessica ruined a scooter and the scooter could seat multiple people.,factive,0,1,scooter,30.983744
15992,I doubt that Jessica ruined a scooter and the scooter could seat multiple people.,factive,0,0,scooter,31.06765
15993,I know that Jessica ruined a scooter and it could seat multiple people.,factive,1,1,scooter,27.330765
15993,I doubt that Jessica ruined a scooter and it could seat multiple people.,factive,1,0,scooter,26.4118
15994,I know that Karen ruined a scooter and the scooter required a special cable.,factive,0,1,scooter,33.656757
15994,I doubt that Karen ruined a scooter and the scooter required a special cable.,factive,0,0,scooter,33.281765
15995,I know that Karen ruined a scooter and it required a special cable.,factive,1,1,scooter,27.705639
15995,I doubt that Karen ruined a scooter and it required a special cable.,factive,1,0,scooter,26.958569
15996,I know that Richard ruined a scooter and the scooter's rear mirror was dirty.,factive,0,1,scooter,32.98792
15996,I doubt that Richard ruined a scooter and the scooter's rear mirror was dirty.,factive,0,0,scooter,35.98266
15997,I know that Richard ruined a scooter and its rear mirror was dirty.,factive,1,1,scooter,30.325155
15997,I doubt that Richard ruined a scooter and its rear mirror was dirty.,factive,1,0,scooter,32.34481
15998,I know that Thomas ruined a scooter and the scooter made squeaky noises.,factive,0,1,scooter,29.263783
15998,I doubt that Thomas ruined a scooter and the scooter made squeaky noises.,factive,0,0,scooter,30.857946
15999,I know that Thomas ruined a scooter and it made squeaky noises.,factive,1,1,scooter,25.591415
15999,I doubt that Thomas ruined a scooter and it made squeaky noises.,factive,1,0,scooter,26.604588
16000,I know that Mary bought a car and the car was blue.,factive,0,1,car,17.879837
16000,I doubt that Mary bought a car and the car was blue.,factive,0,0,car,19.038406
16001,I know that Mary bought a car and it was blue.,factive,1,1,car,15.139988
16001,I doubt that Mary bought a car and it was blue.,factive,1,0,car,17.085232
16002,I know that James bought a car and the car was fast.,factive,0,1,car,17.975822
16002,I doubt that James bought a car and the car was fast.,factive,0,0,car,19.594769
16003,I know that James bought a car and it was fast.,factive,1,1,car,13.749384
16003,I doubt that James bought a car and it was fast.,factive,1,0,car,15.789684
16004,I know that Chris bought a car and the car was slow.,factive,0,1,car,17.359566
16004,I doubt that Chris bought a car and the car was slow.,factive,0,0,car,18.658855
16005,I know that Chris bought a car and it was slow.,factive,1,1,car,13.536981
16005,I doubt that Chris bought a car and it was slow.,factive,1,0,car,15.399674
16006,I know that Susan bought a car and the car was eco-friendly.,factive,0,1,car,22.766153
16006,I doubt that Susan bought a car and the car was eco-friendly.,factive,0,0,car,23.030725
16007,I know that Susan bought a car and it was eco-friendly.,factive,1,1,car,18.814175
16007,I doubt that Susan bought a car and it was eco-friendly.,factive,1,0,car,19.530916
16008,I know that David bought a car and the car was expensive.,factive,0,1,car,14.934286
16008,I doubt that David bought a car and the car was expensive.,factive,0,0,car,16.677616
16009,I know that David bought a car and it was expensive.,factive,1,1,car,10.867762
16009,I doubt that David bought a car and it was expensive.,factive,1,0,car,12.983696
16010,I know that Michael bought a car and the car had a flat tire.,factive,0,1,car,20.705557
16010,I doubt that Michael bought a car and the car had a flat tire.,factive,0,0,car,21.882523
16011,I know that Michael bought a car and it had a flat tire.,factive,1,1,car,17.97557
16011,I doubt that Michael bought a car and it had a flat tire.,factive,1,0,car,19.145844
16012,I know that John bought a car and the car could seat multiple people.,factive,0,1,car,28.240482
16012,I doubt that John bought a car and the car could seat multiple people.,factive,0,0,car,27.94669
16013,I know that John bought a car and it could seat multiple people.,factive,1,1,car,25.197117
16013,I doubt that John bought a car and it could seat multiple people.,factive,1,0,car,25.175255
16014,I know that John bought a car and the car required a special cable.,factive,0,1,car,31.560616
16014,I doubt that John bought a car and the car required a special cable.,factive,0,0,car,31.583456
16015,I know that John bought a car and it required a special cable.,factive,1,1,car,28.0736
16015,I doubt that John bought a car and it required a special cable.,factive,1,0,car,28.172653
16016,I know that Chris bought a car and the car's rear mirror was dirty.,factive,0,1,car,32.94683
16016,I doubt that Chris bought a car and the car's rear mirror was dirty.,factive,0,0,car,34.23378
16017,I know that Chris bought a car and its rear mirror was dirty.,factive,1,1,car,29.213512
16017,I doubt that Chris bought a car and its rear mirror was dirty.,factive,1,0,car,30.946026
16018,I know that James bought a car and the car made squeaky noises.,factive,0,1,car,28.806784
16018,I doubt that James bought a car and the car made squeaky noises.,factive,0,0,car,29.683447
16019,I know that James bought a car and it made squeaky noises.,factive,1,1,car,25.321201
16019,I doubt that James bought a car and it made squeaky noises.,factive,1,0,car,26.85625
16020,I know that Elizabeth rented a car and the car was blue.,factive,0,1,car,18.39796
16020,I doubt that Elizabeth rented a car and the car was blue.,factive,0,0,car,19.165678
16021,I know that Elizabeth rented a car and it was blue.,factive,1,1,car,15.92403
16021,I doubt that Elizabeth rented a car and it was blue.,factive,1,0,car,17.45671
16022,I know that Joseph rented a car and the car was fast.,factive,0,1,car,19.026031
16022,I doubt that Joseph rented a car and the car was fast.,factive,0,0,car,20.520695
16023,I know that Joseph rented a car and it was fast.,factive,1,1,car,14.612349
16023,I doubt that Joseph rented a car and it was fast.,factive,1,0,car,16.878658
16024,I know that Nancy rented a car and the car was slow.,factive,0,1,car,16.282944
16024,I doubt that Nancy rented a car and the car was slow.,factive,0,0,car,17.255882
16025,I know that Nancy rented a car and it was slow.,factive,1,1,car,12.926272
16025,I doubt that Nancy rented a car and it was slow.,factive,1,0,car,14.513891
16026,I know that Bill rented a car and the car was eco-friendly.,factive,0,1,car,23.645254
16026,I doubt that Bill rented a car and the car was eco-friendly.,factive,0,0,car,23.521114
16027,I know that Bill rented a car and it was eco-friendly.,factive,1,1,car,19.61976
16027,I doubt that Bill rented a car and it was eco-friendly.,factive,1,0,car,19.986286
16028,I know that Jessica rented a car and the car was expensive.,factive,0,1,car,15.033258
16028,I doubt that Jessica rented a car and the car was expensive.,factive,0,0,car,16.549109
16029,I know that Jessica rented a car and it was expensive.,factive,1,1,car,10.748712
16029,I doubt that Jessica rented a car and it was expensive.,factive,1,0,car,12.499952
16030,I know that Jennifer rented a car and the car had a flat tire.,factive,0,1,car,19.975168
16030,I doubt that Jennifer rented a car and the car had a flat tire.,factive,0,0,car,20.413143
16031,I know that Jennifer rented a car and it had a flat tire.,factive,1,1,car,18.713833
16031,I doubt that Jennifer rented a car and it had a flat tire.,factive,1,0,car,19.108215
16032,I know that John rented a car and the car could seat multiple people.,factive,0,1,car,27.709137
16032,I doubt that John rented a car and the car could seat multiple people.,factive,0,0,car,27.065626
16033,I know that John rented a car and it could seat multiple people.,factive,1,1,car,25.136543
16033,I doubt that John rented a car and it could seat multiple people.,factive,1,0,car,24.766373
16034,I know that Karen rented a car and the car required a special cable.,factive,0,1,car,31.394053
16034,I doubt that Karen rented a car and the car required a special cable.,factive,0,0,car,30.980904
16035,I know that Karen rented a car and it required a special cable.,factive,1,1,car,27.836475
16035,I doubt that Karen rented a car and it required a special cable.,factive,1,0,car,27.550617
16036,I know that Thomas rented a car and the car's rear mirror was dirty.,factive,0,1,car,31.134924
16036,I doubt that Thomas rented a car and the car's rear mirror was dirty.,factive,0,0,car,32.52264
16037,I know that Thomas rented a car and its rear mirror was dirty.,factive,1,1,car,28.9982
16037,I doubt that Thomas rented a car and its rear mirror was dirty.,factive,1,0,car,30.300339
16038,I know that Richard rented a car and the car made squeaky noises.,factive,0,1,car,29.614923
16038,I doubt that Richard rented a car and the car made squeaky noises.,factive,0,0,car,30.198616
16039,I know that Richard rented a car and it made squeaky noises.,factive,1,1,car,26.6712
16039,I doubt that Richard rented a car and it made squeaky noises.,factive,1,0,car,27.683826
16040,I know that John fixed a car and the car was blue.,factive,0,1,car,18.18548
16040,I doubt that John fixed a car and the car was blue.,factive,0,0,car,19.256285
16041,I know that John fixed a car and it was blue.,factive,1,1,car,15.4760475
16041,I doubt that John fixed a car and it was blue.,factive,1,0,car,17.326424
16042,I know that Bill fixed a car and the car was fast.,factive,0,1,car,17.777018
16042,I doubt that Bill fixed a car and the car was fast.,factive,0,0,car,18.675154
16043,I know that Bill fixed a car and it was fast.,factive,1,1,car,13.603664
16043,I doubt that Bill fixed a car and it was fast.,factive,1,0,car,15.039348
16044,I know that Richard fixed a car and the car was slow.,factive,0,1,car,16.965418
16044,I doubt that Richard fixed a car and the car was slow.,factive,0,0,car,17.35969
16045,I know that Richard fixed a car and it was slow.,factive,1,1,car,13.248746
16045,I doubt that Richard fixed a car and it was slow.,factive,1,0,car,14.415897
16046,I know that John fixed a car and the car was eco-friendly.,factive,0,1,car,24.258957
16046,I doubt that John fixed a car and the car was eco-friendly.,factive,0,0,car,24.361326
16047,I know that John fixed a car and it was eco-friendly.,factive,1,1,car,20.1193
16047,I doubt that John fixed a car and it was eco-friendly.,factive,1,0,car,21.094828
16048,I know that Elizabeth fixed a car and the car was expensive.,factive,0,1,car,16.708652
16048,I doubt that Elizabeth fixed a car and the car was expensive.,factive,0,0,car,17.635674
16049,I know that Elizabeth fixed a car and it was expensive.,factive,1,1,car,12.221931
16049,I doubt that Elizabeth fixed a car and it was expensive.,factive,1,0,car,13.774208
16050,I know that Michael fixed a car and the car had a flat tire.,factive,0,1,car,20.136929
16050,I doubt that Michael fixed a car and the car had a flat tire.,factive,0,0,car,20.714958
16051,I know that Michael fixed a car and it had a flat tire.,factive,1,1,car,17.694202
16051,I doubt that Michael fixed a car and it had a flat tire.,factive,1,0,car,18.499027
16052,I know that Nancy fixed a car and the car could seat multiple people.,factive,0,1,car,27.358545
16052,I doubt that Nancy fixed a car and the car could seat multiple people.,factive,0,0,car,26.888979
16053,I know that Nancy fixed a car and it could seat multiple people.,factive,1,1,car,25.744473
16053,I doubt that Nancy fixed a car and it could seat multiple people.,factive,1,0,car,25.17669
16054,I know that Michael fixed a car and the car required a special cable.,factive,0,1,car,31.13888
16054,I doubt that Michael fixed a car and the car required a special cable.,factive,0,0,car,30.82107
16055,I know that Michael fixed a car and it required a special cable.,factive,1,1,car,27.263638
16055,I doubt that Michael fixed a car and it required a special cable.,factive,1,0,car,26.921776
16056,I know that Richard fixed a car and the car's rear mirror was dirty.,factive,0,1,car,30.696806
16056,I doubt that Richard fixed a car and the car's rear mirror was dirty.,factive,0,0,car,33.320496
16057,I know that Richard fixed a car and its rear mirror was dirty.,factive,1,1,car,28.518372
16057,I doubt that Richard fixed a car and its rear mirror was dirty.,factive,1,0,car,31.128689
16058,I know that Chris fixed a car and the car made squeaky noises.,factive,0,1,car,28.06369
16058,I doubt that Chris fixed a car and the car made squeaky noises.,factive,0,0,car,28.375322
16059,I know that Chris fixed a car and it made squeaky noises.,factive,1,1,car,24.627613
16059,I doubt that Chris fixed a car and it made squeaky noises.,factive,1,0,car,25.415565
16060,I know that David leased a car and the car was blue.,factive,0,1,car,18.026037
16060,I doubt that David leased a car and the car was blue.,factive,0,0,car,19.060656
16061,I know that David leased a car and it was blue.,factive,1,1,car,15.4612875
16061,I doubt that David leased a car and it was blue.,factive,1,0,car,16.980345
16062,I know that Thomas leased a car and the car was fast.,factive,0,1,car,18.247541
16062,I doubt that Thomas leased a car and the car was fast.,factive,0,0,car,19.8401
16063,I know that Thomas leased a car and it was fast.,factive,1,1,car,14.479935
16063,I doubt that Thomas leased a car and it was fast.,factive,1,0,car,16.77879
16064,I know that Mary leased a car and the car was slow.,factive,0,1,car,16.464075
16064,I doubt that Mary leased a car and the car was slow.,factive,0,0,car,17.75574
16065,I know that Mary leased a car and it was slow.,factive,1,1,car,13.483116
16065,I doubt that Mary leased a car and it was slow.,factive,1,0,car,15.706945
16066,I know that Bob leased a car and the car was eco-friendly.,factive,0,1,car,22.564299
16066,I doubt that Bob leased a car and the car was eco-friendly.,factive,0,0,car,22.37912
16067,I know that Bob leased a car and it was eco-friendly.,factive,1,1,car,18.935528
16067,I doubt that Bob leased a car and it was eco-friendly.,factive,1,0,car,19.257788
16068,I know that Elizabeth leased a car and the car was expensive.,factive,0,1,car,14.4987955
16068,I doubt that Elizabeth leased a car and the car was expensive.,factive,0,0,car,15.925713
16069,I know that Elizabeth leased a car and it was expensive.,factive,1,1,car,10.730856
16069,I doubt that Elizabeth leased a car and it was expensive.,factive,1,0,car,12.374451
16070,I know that Chris leased a car and the car had a flat tire.,factive,0,1,car,19.860687
16070,I doubt that Chris leased a car and the car had a flat tire.,factive,0,0,car,20.365896
16071,I know that Chris leased a car and it had a flat tire.,factive,1,1,car,17.681301
16071,I doubt that Chris leased a car and it had a flat tire.,factive,1,0,car,18.220867
16072,I know that Mary leased a car and the car could seat multiple people.,factive,0,1,car,27.059933
16072,I doubt that Mary leased a car and the car could seat multiple people.,factive,0,0,car,26.226929
16073,I know that Mary leased a car and it could seat multiple people.,factive,1,1,car,24.948769
16073,I doubt that Mary leased a car and it could seat multiple people.,factive,1,0,car,24.369385
16074,I know that James leased a car and the car required a special cable.,factive,0,1,car,30.195621
16074,I doubt that James leased a car and the car required a special cable.,factive,0,0,car,30.144558
16075,I know that James leased a car and it required a special cable.,factive,1,1,car,27.514202
16075,I doubt that James leased a car and it required a special cable.,factive,1,0,car,27.550507
16076,I know that David leased a car and the car's rear mirror was dirty.,factive,0,1,car,31.497915
16076,I doubt that David leased a car and the car's rear mirror was dirty.,factive,0,0,car,33.11966
