pair_id,sentence,type,pronoun,preferred,ll
18165,I know that Susan scratched a chair. It was made to order.,factive,1,1,21.046665
18165,I doubt that Susan scratched a chair. It was made to order.,factive,1,0,21.849874
18166,I know that Chris scratched a chair. The chair was stable.,factive,0,1,19.524834
18166,I doubt that Chris scratched a chair. The chair was stable.,factive,0,0,21.166538
18167,I know that Chris scratched a chair. It was stable.,factive,1,1,17.902882
18167,I doubt that Chris scratched a chair. It was stable.,factive,1,0,18.184826
18168,I know that Karen scratched a chair. The chair was attached to the floor.,factive,0,1,21.68193
18168,I doubt that Karen scratched a chair. The chair was attached to the floor.,factive,0,0,22.811026
18169,I know that Karen scratched a chair. It was attached to the floor.,factive,1,1,20.323166
18169,I doubt that Karen scratched a chair. It was attached to the floor.,factive,1,0,21.18326
18170,I know that Sarah scratched a chair. The chair fit into the room.,factive,0,1,25.51587
18170,I doubt that Sarah scratched a chair. The chair fit into the room.,factive,0,0,26.506203
18171,I know that Sarah scratched a chair. It fit into the room.,factive,1,1,20.702303
18171,I doubt that Sarah scratched a chair. It fit into the room.,factive,1,0,21.185102
18172,I know that Jessica scratched a chair. The chair stood out.,factive,0,1,19.96664
18172,I doubt that Jessica scratched a chair. The chair stood out.,factive,0,0,21.21613
18173,I know that Jessica scratched a chair. It stood out.,factive,1,1,15.5596
18173,I doubt that Jessica scratched a chair. It stood out.,factive,1,0,15.601547
18174,I know that John scratched a chair. The chair made the apartment homely.,factive,0,1,39.297115
18174,I doubt that John scratched a chair. The chair made the apartment homely.,factive,0,0,40.296593
18175,I know that John scratched a chair. It made the apartment homely.,factive,1,1,36.20036
18175,I doubt that John scratched a chair. It made the apartment homely.,factive,1,0,35.710163
18176,I know that John scratched a chair. The chair required special care.,factive,0,1,25.143501
18176,I doubt that John scratched a chair. The chair required special care.,factive,0,0,26.933521
18177,I know that John scratched a chair. It required special care.,factive,1,1,22.234425
18177,I doubt that John scratched a chair. It required special care.,factive,1,0,22.552511
18178,I know that Chris scratched a chair. The chair came from Asia.,factive,0,1,28.041153
18178,I doubt that Chris scratched a chair. The chair came from Asia.,factive,0,0,29.638432
18179,I know that Chris scratched a chair. It came from Asia.,factive,1,1,23.246687
18179,I doubt that Chris scratched a chair. It came from Asia.,factive,1,0,23.119154
18180,I know that Mary burned a chair. The chair was valuable.,factive,0,1,19.529167
18180,I doubt that Mary burned a chair. The chair was valuable.,factive,0,0,20.722443
18181,I know that Mary burned a chair. It was valuable.,factive,1,1,15.906674
18181,I doubt that Mary burned a chair. It was valuable.,factive,1,0,16.091515
18182,I know that Chris burned a chair. The chair was an antique.,factive,0,1,19.733742
18182,I doubt that Chris burned a chair. The chair was an antique.,factive,0,0,21.047363
18183,I know that Chris burned a chair. It was an antique.,factive,1,1,18.260862
18183,I doubt that Chris burned a chair. It was an antique.,factive,1,0,18.091637
18184,I know that Barbara burned a chair. The chair was made to order.,factive,0,1,23.020876
18184,I doubt that Barbara burned a chair. The chair was made to order.,factive,0,0,24.054686
18185,I know that Barbara burned a chair. It was made to order.,factive,1,1,20.524343
18185,I doubt that Barbara burned a chair. It was made to order.,factive,1,0,20.832075
18186,I know that Chris burned a chair. The chair was stable.,factive,0,1,18.783642
18186,I doubt that Chris burned a chair. The chair was stable.,factive,0,0,19.775534
18187,I know that Chris burned a chair. It was stable.,factive,1,1,18.034458
18187,I doubt that Chris burned a chair. It was stable.,factive,1,0,17.997972
18188,I know that Elizabeth burned a chair. The chair was attached to the floor.,factive,0,1,21.090853
18188,I doubt that Elizabeth burned a chair. The chair was attached to the floor.,factive,0,0,22.540947
18189,I know that Elizabeth burned a chair. It was attached to the floor.,factive,1,1,20.48518
18189,I doubt that Elizabeth burned a chair. It was attached to the floor.,factive,1,0,20.951357
18190,I know that Sarah burned a chair. The chair fit into the room.,factive,0,1,24.577904
18190,I doubt that Sarah burned a chair. The chair fit into the room.,factive,0,0,25.190205
18191,I know that Sarah burned a chair. It fit into the room.,factive,1,1,20.4811
18191,I doubt that Sarah burned a chair. It fit into the room.,factive,1,0,21.105246
18192,I know that Nancy burned a chair. The chair stood out.,factive,0,1,19.092556
18192,I doubt that Nancy burned a chair. The chair stood out.,factive,0,0,19.806097
18193,I know that Nancy burned a chair. It stood out.,factive,1,1,16.469913
18193,I doubt that Nancy burned a chair. It stood out.,factive,1,0,16.350397
18194,I know that Thomas burned a chair. The chair made the apartment homely.,factive,0,1,38.928825
18194,I doubt that Thomas burned a chair. The chair made the apartment homely.,factive,0,0,39.60629
18195,I know that Thomas burned a chair. It made the apartment homely.,factive,1,1,36.802746
18195,I doubt that Thomas burned a chair. It made the apartment homely.,factive,1,0,36.45612
18196,I know that Elizabeth burned a chair. The chair required special care.,factive,0,1,24.667164
18196,I doubt that Elizabeth burned a chair. The chair required special care.,factive,0,0,25.609596
18197,I know that Elizabeth burned a chair. It required special care.,factive,1,1,22.589775
18197,I doubt that Elizabeth burned a chair. It required special care.,factive,1,0,22.315063
18198,I know that Susan burned a chair. The chair came from Asia.,factive,0,1,25.462353
18198,I doubt that Susan burned a chair. The chair came from Asia.,factive,0,0,26.528728
18199,I know that Susan burned a chair. It came from Asia.,factive,1,1,21.889217
18199,I doubt that Susan burned a chair. It came from Asia.,factive,1,0,22.289827
18200,I know that Joseph assembled a desk. The desk was valuable.,factive,0,1,18.064606
18200,I doubt that Joseph assembled a desk. The desk was valuable.,factive,0,0,19.791176
18201,I know that Joseph assembled a desk. It was valuable.,factive,1,1,14.440667
18201,I doubt that Joseph assembled a desk. It was valuable.,factive,1,0,15.667844
18202,I know that Jessica assembled a desk. The desk was an antique.,factive,0,1,19.808435
18202,I doubt that Jessica assembled a desk. The desk was an antique.,factive,0,0,20.708136
18203,I know that Jessica assembled a desk. It was an antique.,factive,1,1,15.706587
18203,I doubt that Jessica assembled a desk. It was an antique.,factive,1,0,16.181538
18204,I know that Nancy assembled a desk. The desk was made to order.,factive,0,1,21.322378
18204,I doubt that Nancy assembled a desk. The desk was made to order.,factive,0,0,22.884424
18205,I know that Nancy assembled a desk. It was made to order.,factive,1,1,18.586878
18205,I doubt that Nancy assembled a desk. It was made to order.,factive,1,0,19.60972
18206,I know that Thomas assembled a desk. The desk was stable.,factive,0,1,18.051668
18206,I doubt that Thomas assembled a desk. The desk was stable.,factive,0,0,19.202578
18207,I know that Thomas assembled a desk. It was stable.,factive,1,1,16.04041
18207,I doubt that Thomas assembled a desk. It was stable.,factive,1,0,16.94454
18208,I know that Elizabeth assembled a desk. The desk was attached to the floor.,factive,0,1,20.846588
18208,I doubt that Elizabeth assembled a desk. The desk was attached to the floor.,factive,0,0,22.012157
18209,I know that Elizabeth assembled a desk. It was attached to the floor.,factive,1,1,18.943432
18209,I doubt that Elizabeth assembled a desk. It was attached to the floor.,factive,1,0,19.76772
18210,I know that Joseph assembled a desk. The desk fit into the room.,factive,0,1,23.45791
18210,I doubt that Joseph assembled a desk. The desk fit into the room.,factive,0,0,24.74783
18211,I know that Joseph assembled a desk. It fit into the room.,factive,1,1,18.224907
18211,I doubt that Joseph assembled a desk. It fit into the room.,factive,1,0,19.160803
18212,I know that Susan assembled a desk. The desk stood out.,factive,0,1,18.225203
18212,I doubt that Susan assembled a desk. The desk stood out.,factive,0,0,19.529318
18213,I know that Susan assembled a desk. It stood out.,factive,1,1,15.223983
18213,I doubt that Susan assembled a desk. It stood out.,factive,1,0,15.873299
18214,I know that Jessica assembled a desk. The desk made the apartment homely.,factive,0,1,37.344276
18214,I doubt that Jessica assembled a desk. The desk made the apartment homely.,factive,0,0,37.5918
18215,I know that Jessica assembled a desk. It made the apartment homely.,factive,1,1,35.019257
18215,I doubt that Jessica assembled a desk. It made the apartment homely.,factive,1,0,34.802486
18216,I know that Thomas assembled a desk. The desk required special care.,factive,0,1,22.995474
18216,I doubt that Thomas assembled a desk. The desk required special care.,factive,0,0,23.824247
18217,I know that Thomas assembled a desk. It required special care.,factive,1,1,20.376125
18217,I doubt that Thomas assembled a desk. It required special care.,factive,1,0,20.763912
18218,I know that Michael assembled a desk. The desk came from Asia.,factive,0,1,24.084179
18218,I doubt that Michael assembled a desk. The desk came from Asia.,factive,0,0,25.515453
18219,I know that Michael assembled a desk. It came from Asia.,factive,1,1,20.503384
18219,I doubt that Michael assembled a desk. It came from Asia.,factive,1,0,21.07101
18220,I know that Bill bought a desk. The desk was valuable.,factive,0,1,18.27962
18220,I doubt that Bill bought a desk. The desk was valuable.,factive,0,0,18.513718
18221,I know that Bill bought a desk. It was valuable.,factive,1,1,14.005985
18221,I doubt that Bill bought a desk. It was valuable.,factive,1,0,14.413924
18222,I know that Jessica bought a desk. The desk was an antique.,factive,0,1,18.947077
18222,I doubt that Jessica bought a desk. The desk was an antique.,factive,0,0,19.519419
18223,I know that Jessica bought a desk. It was an antique.,factive,1,1,14.985821
18223,I doubt that Jessica bought a desk. It was an antique.,factive,1,0,15.001668
18224,I know that Bill bought a desk. The desk was made to order.,factive,0,1,21.838522
18224,I doubt that Bill bought a desk. The desk was made to order.,factive,0,0,21.938673
18225,I know that Bill bought a desk. It was made to order.,factive,1,1,17.846745
18225,I doubt that Bill bought a desk. It was made to order.,factive,1,0,17.650057
18226,I know that Elizabeth bought a desk. The desk was stable.,factive,0,1,18.841606
18226,I doubt that Elizabeth bought a desk. The desk was stable.,factive,0,0,19.651716
18227,I know that Elizabeth bought a desk. It was stable.,factive,1,1,15.959449
18227,I doubt that Elizabeth bought a desk. It was stable.,factive,1,0,17.031214
18228,I know that Jessica bought a desk. The desk was attached to the floor.,factive,0,1,22.293858
18228,I doubt that Jessica bought a desk. The desk was attached to the floor.,factive,0,0,22.786379
18229,I know that Jessica bought a desk. It was attached to the floor.,factive,1,1,19.497221
18229,I doubt that Jessica bought a desk. It was attached to the floor.,factive,1,0,19.965185
18230,I know that David bought a desk. The desk fit into the room.,factive,0,1,24.777317
18230,I doubt that David bought a desk. The desk fit into the room.,factive,0,0,25.013386
18231,I know that David bought a desk. It fit into the room.,factive,1,1,19.158865
18231,I doubt that David bought a desk. It fit into the room.,factive,1,0,19.648134
18232,I know that Sarah bought a desk. The desk stood out.,factive,0,1,18.8283
18232,I doubt that Sarah bought a desk. The desk stood out.,factive,0,0,19.365808
18233,I know that Sarah bought a desk. It stood out.,factive,1,1,15.010742
18233,I doubt that Sarah bought a desk. It stood out.,factive,1,0,15.877678
18234,I know that Susan bought a desk. The desk made the apartment homely.,factive,0,1,36.428787
18234,I doubt that Susan bought a desk. The desk made the apartment homely.,factive,0,0,36.57353
18235,I know that Susan bought a desk. It made the apartment homely.,factive,1,1,33.69634
18235,I doubt that Susan bought a desk. It made the apartment homely.,factive,1,0,34.056744
18236,I know that Nancy bought a desk. The desk required special care.,factive,0,1,23.47271
18236,I doubt that Nancy bought a desk. The desk required special care.,factive,0,0,23.615444
18237,I know that Nancy bought a desk. It required special care.,factive,1,1,20.077385
18237,I doubt that Nancy bought a desk. It required special care.,factive,1,0,20.495842
18238,I know that John bought a desk. The desk came from Asia.,factive,0,1,23.499777
18238,I doubt that John bought a desk. The desk came from Asia.,factive,0,0,23.921022
18239,I know that John bought a desk. It came from Asia.,factive,1,1,19.558338
18239,I doubt that John bought a desk. It came from Asia.,factive,1,0,19.540745
18240,I know that James built a desk. The desk was valuable.,factive,0,1,19.356163
18240,I doubt that James built a desk. The desk was valuable.,factive,0,0,19.842339
18241,I know that James built a desk. It was valuable.,factive,1,1,14.8413105
18241,I doubt that James built a desk. It was valuable.,factive,1,0,16.072464
18242,I know that James built a desk. The desk was an antique.,factive,0,1,19.694841
18242,I doubt that James built a desk. The desk was an antique.,factive,0,0,20.177765
18243,I know that James built a desk. It was an antique.,factive,1,1,14.730713
18243,I doubt that James built a desk. It was an antique.,factive,1,0,14.975107
18244,I know that Bob built a desk. The desk was made to order.,factive,0,1,21.598135
18244,I doubt that Bob built a desk. The desk was made to order.,factive,0,0,22.227373
18245,I know that Bob built a desk. It was made to order.,factive,1,1,18.351107
18245,I doubt that Bob built a desk. It was made to order.,factive,1,0,18.801844
18246,I know that Bob built a desk. The desk was stable.,factive,0,1,18.937317
18246,I doubt that Bob built a desk. The desk was stable.,factive,0,0,19.528212
18247,I know that Bob built a desk. It was stable.,factive,1,1,15.821012
18247,I doubt that Bob built a desk. It was stable.,factive,1,0,16.759617
18248,I know that Jennifer built a desk. The desk was attached to the floor.,factive,0,1,22.810257
18248,I doubt that Jennifer built a desk. The desk was attached to the floor.,factive,0,0,22.821737
18249,I know that Jennifer built a desk. It was attached to the floor.,factive,1,1,19.93559
18249,I doubt that Jennifer built a desk. It was attached to the floor.,factive,1,0,20.52459
18250,I know that Jennifer built a desk. The desk fit into the room.,factive,0,1,24.55833
18250,I doubt that Jennifer built a desk. The desk fit into the room.,factive,0,0,25.058956
18251,I know that Jennifer built a desk. It fit into the room.,factive,1,1,18.25919
18251,I doubt that Jennifer built a desk. It fit into the room.,factive,1,0,19.572803
18252,I know that Michael built a desk. The desk stood out.,factive,0,1,18.41695
18252,I doubt that Michael built a desk. The desk stood out.,factive,0,0,19.308311
18253,I know that Michael built a desk. It stood out.,factive,1,1,14.441526
18253,I doubt that Michael built a desk. It stood out.,factive,1,0,15.414707
18254,I know that Bob built a desk. The desk made the apartment homely.,factive,0,1,37.435463
18254,I doubt that Bob built a desk. The desk made the apartment homely.,factive,0,0,37.433086
18255,I know that Bob built a desk. It made the apartment homely.,factive,1,1,34.214977
18255,I doubt that Bob built a desk. It made the apartment homely.,factive,1,0,34.333298
18256,I know that Barbara built a desk. The desk required special care.,factive,0,1,24.018986
18256,I doubt that Barbara built a desk. The desk required special care.,factive,0,0,24.012114
18257,I know that Barbara built a desk. It required special care.,factive,1,1,20.809845
18257,I doubt that Barbara built a desk. It required special care.,factive,1,0,20.82808
18258,I know that Mary built a desk. The desk came from Asia.,factive,0,1,24.484722
18258,I doubt that Mary built a desk. The desk came from Asia.,factive,0,0,24.621143
18259,I know that Mary built a desk. It came from Asia.,factive,1,1,20.470581
18259,I doubt that Mary built a desk. It came from Asia.,factive,1,0,20.26033
18260,I know that Bob refurbished a desk. The desk was valuable.,factive,0,1,18.857965
18260,I doubt that Bob refurbished a desk. The desk was valuable.,factive,0,0,18.81809
18261,I know that Bob refurbished a desk. It was valuable.,factive,1,1,14.257833
18261,I doubt that Bob refurbished a desk. It was valuable.,factive,1,0,14.808158
18262,I know that James refurbished a desk. The desk was an antique.,factive,0,1,19.053635
18262,I doubt that James refurbished a desk. The desk was an antique.,factive,0,0,19.365534
18263,I know that James refurbished a desk. It was an antique.,factive,1,1,14.117332
18263,I doubt that James refurbished a desk. It was an antique.,factive,1,0,14.301647
18264,I know that Joseph refurbished a desk. The desk was made to order.,factive,0,1,21.5273
18264,I doubt that Joseph refurbished a desk. The desk was made to order.,factive,0,0,22.22587
18265,I know that Joseph refurbished a desk. It was made to order.,factive,1,1,17.577677
18265,I doubt that Joseph refurbished a desk. It was made to order.,factive,1,0,18.235313
18266,I know that John refurbished a desk. The desk was stable.,factive,0,1,18.958052
18266,I doubt that John refurbished a desk. The desk was stable.,factive,0,0,19.377056
18267,I know that John refurbished a desk. It was stable.,factive,1,1,15.5383625
18267,I doubt that John refurbished a desk. It was stable.,factive,1,0,16.446539
18268,I know that Barbara refurbished a desk. The desk was attached to the floor.,factive,0,1,22.583504
18268,I doubt that Barbara refurbished a desk. The desk was attached to the floor.,factive,0,0,22.684341
18269,I know that Barbara refurbished a desk. It was attached to the floor.,factive,1,1,19.287203
18269,I doubt that Barbara refurbished a desk. It was attached to the floor.,factive,1,0,19.795088
18270,I know that Nancy refurbished a desk. The desk fit into the room.,factive,0,1,25.308994
18270,I doubt that Nancy refurbished a desk. The desk fit into the room.,factive,0,0,25.241829
18271,I know that Nancy refurbished a desk. It fit into the room.,factive,1,1,19.52876
18271,I doubt that Nancy refurbished a desk. It fit into the room.,factive,1,0,20.101799
18272,I know that Michael refurbished a desk. The desk stood out.,factive,0,1,19.340994
18272,I doubt that Michael refurbished a desk. The desk stood out.,factive,0,0,19.719656
18273,I know that Michael refurbished a desk. It stood out.,factive,1,1,14.914437
18273,I doubt that Michael refurbished a desk. It stood out.,factive,1,0,15.496613
18274,I know that Nancy refurbished a desk. The desk made the apartment homely.,factive,0,1,38.336304
18274,I doubt that Nancy refurbished a desk. The desk made the apartment homely.,factive,0,0,38.17148
18275,I know that Nancy refurbished a desk. It made the apartment homely.,factive,1,1,34.703808
18275,I doubt that Nancy refurbished a desk. It made the apartment homely.,factive,1,0,34.762577
18276,I know that Mary refurbished a desk. The desk required special care.,factive,0,1,23.975468
18276,I doubt that Mary refurbished a desk. The desk required special care.,factive,0,0,23.745884
18277,I know that Mary refurbished a desk. It required special care.,factive,1,1,19.977776
18277,I doubt that Mary refurbished a desk. It required special care.,factive,1,0,19.999317
18278,I know that Susan refurbished a desk. The desk came from Asia.,factive,0,1,24.602169
18278,I doubt that Susan refurbished a desk. The desk came from Asia.,factive,0,0,24.938469
18279,I know that Susan refurbished a desk. It came from Asia.,factive,1,1,19.9171
18279,I doubt that Susan refurbished a desk. It came from Asia.,factive,1,0,20.523762
18280,I know that Susan sold a desk. The desk was valuable.,factive,0,1,17.784222
18280,I doubt that Susan sold a desk. The desk was valuable.,factive,0,0,17.87205
18281,I know that Susan sold a desk. It was valuable.,factive,1,1,13.380293
18281,I doubt that Susan sold a desk. It was valuable.,factive,1,0,14.028769
18282,I know that Susan sold a desk. The desk was an antique.,factive,0,1,18.597664
18282,I doubt that Susan sold a desk. The desk was an antique.,factive,0,0,18.887243
18283,I know that Susan sold a desk. It was an antique.,factive,1,1,13.829528
18283,I doubt that Susan sold a desk. It was an antique.,factive,1,0,13.929806
18284,I know that Chris sold a desk. The desk was made to order.,factive,0,1,21.510693
18284,I doubt that Chris sold a desk. The desk was made to order.,factive,0,0,21.481428
18285,I know that Chris sold a desk. It was made to order.,factive,1,1,17.752907
18285,I doubt that Chris sold a desk. It was made to order.,factive,1,0,17.624294
18286,I know that Bill sold a desk. The desk was stable.,factive,0,1,19.778324
18286,I doubt that Bill sold a desk. The desk was stable.,factive,0,0,19.74886
18287,I know that Bill sold a desk. It was stable.,factive,1,1,16.054014
18287,I doubt that Bill sold a desk. It was stable.,factive,1,0,16.463736
18288,I know that Barbara sold a desk. The desk was attached to the floor.,factive,0,1,22.597837
18288,I doubt that Barbara sold a desk. The desk was attached to the floor.,factive,0,0,22.438023
18289,I know that Barbara sold a desk. It was attached to the floor.,factive,1,1,19.520977
18289,I doubt that Barbara sold a desk. It was attached to the floor.,factive,1,0,19.691668
18290,I know that Elizabeth sold a desk. The desk fit into the room.,factive,0,1,25.367775
18290,I doubt that Elizabeth sold a desk. The desk fit into the room.,factive,0,0,25.198503
18291,I know that Elizabeth sold a desk. It fit into the room.,factive,1,1,19.653147
18291,I doubt that Elizabeth sold a desk. It fit into the room.,factive,1,0,19.96389
18292,I know that Jennifer sold a desk. The desk stood out.,factive,0,1,19.678097
18292,I doubt that Jennifer sold a desk. The desk stood out.,factive,0,0,19.357527
18293,I know that Jennifer sold a desk. It stood out.,factive,1,1,15.601219
18293,I doubt that Jennifer sold a desk. It stood out.,factive,1,0,15.651054
18294,I know that Chris sold a desk. The desk made the apartment homely.,factive,0,1,38.88701
18294,I doubt that Chris sold a desk. The desk made the apartment homely.,factive,0,0,38.48934
18295,I know that Chris sold a desk. It made the apartment homely.,factive,1,1,35.93182
18295,I doubt that Chris sold a desk. It made the apartment homely.,factive,1,0,35.821915
18296,I know that Richard sold a desk. The desk required special care.,factive,0,1,24.060158
18296,I doubt that Richard sold a desk. The desk required special care.,factive,0,0,23.629711
18297,I know that Richard sold a desk. It required special care.,factive,1,1,21.106844
18297,I doubt that Richard sold a desk. It required special care.,factive,1,0,20.59956
18298,I know that Karen sold a desk. The desk came from Asia.,factive,0,1,24.209106
18298,I doubt that Karen sold a desk. The desk came from Asia.,factive,0,0,24.238556
18299,I know that Karen sold a desk. It came from Asia.,factive,1,1,19.27639
18299,I doubt that Karen sold a desk. It came from Asia.,factive,1,0,19.358412
18300,I know that Richard painted a desk. The desk was valuable.,factive,0,1,19.245527
18300,I doubt that Richard painted a desk. The desk was valuable.,factive,0,0,19.803919
18301,I know that Richard painted a desk. It was valuable.,factive,1,1,15.147602
18301,I doubt that Richard painted a desk. It was valuable.,factive,1,0,15.942375
18302,I know that Michael painted a desk. The desk was an antique.,factive,0,1,19.606329
18302,I doubt that Michael painted a desk. The desk was an antique.,factive,0,0,20.221224
18303,I know that Michael painted a desk. It was an antique.,factive,1,1,15.300549
18303,I doubt that Michael painted a desk. It was an antique.,factive,1,0,15.667582
18304,I know that Sarah painted a desk. The desk was made to order.,factive,0,1,23.39857
18304,I doubt that Sarah painted a desk. The desk was made to order.,factive,0,0,23.899826
18305,I know that Sarah painted a desk. It was made to order.,factive,1,1,19.526058
18305,I doubt that Sarah painted a desk. It was made to order.,factive,1,0,20.325314
18306,I know that Nancy painted a desk. The desk was stable.,factive,0,1,19.432852
18306,I doubt that Nancy painted a desk. The desk was stable.,factive,0,0,19.266592
18307,I know that Nancy painted a desk. It was stable.,factive,1,1,16.687132
18307,I doubt that Nancy painted a desk. It was stable.,factive,1,0,17.116224
18308,I know that Richard painted a desk. The desk was attached to the floor.,factive,0,1,21.617483
18308,I doubt that Richard painted a desk. The desk was attached to the floor.,factive,0,0,22.276472
18309,I know that Richard painted a desk. It was attached to the floor.,factive,1,1,19.047417
18309,I doubt that Richard painted a desk. It was attached to the floor.,factive,1,0,19.865698
18310,I know that David painted a desk. The desk fit into the room.,factive,0,1,25.26871
18310,I doubt that David painted a desk. The desk fit into the room.,factive,0,0,25.680746
18311,I know that David painted a desk. It fit into the room.,factive,1,1,19.014935
18311,I doubt that David painted a desk. It fit into the room.,factive,1,0,19.856215
18312,I know that James painted a desk. The desk stood out.,factive,0,1,18.615242
18312,I doubt that James painted a desk. The desk stood out.,factive,0,0,19.199244
18313,I know that James painted a desk. It stood out.,factive,1,1,14.65346
18313,I doubt that James painted a desk. It stood out.,factive,1,0,15.384584
18314,I know that Bill painted a desk. The desk made the apartment homely.,factive,0,1,38.24094
18314,I doubt that Bill painted a desk. The desk made the apartment homely.,factive,0,0,38.026474
18315,I know that Bill painted a desk. It made the apartment homely.,factive,1,1,36.18219
18315,I doubt that Bill painted a desk. It made the apartment homely.,factive,1,0,36.09424
18316,I know that James painted a desk. The desk required special care.,factive,0,1,23.540186
18316,I doubt that James painted a desk. The desk required special care.,factive,0,0,23.650894
18317,I know that James painted a desk. It required special care.,factive,1,1,21.093323
18317,I doubt that James painted a desk. It required special care.,factive,1,0,21.020943
18318,I know that Susan painted a desk. The desk came from Asia.,factive,0,1,24.880054
18318,I doubt that Susan painted a desk. The desk came from Asia.,factive,0,0,25.447666
18319,I know that Susan painted a desk. It came from Asia.,factive,1,1,20.55405
18319,I doubt that Susan painted a desk. It came from Asia.,factive,1,0,21.057373
18320,I know that Susan sanded a desk. The desk was valuable.,factive,0,1,19.527905
18320,I doubt that Susan sanded a desk. The desk was valuable.,factive,0,0,20.014416
18321,I know that Susan sanded a desk. It was valuable.,factive,1,1,14.787504
18321,I doubt that Susan sanded a desk. It was valuable.,factive,1,0,15.493766
18322,I know that Mary sanded a desk. The desk was an antique.,factive,0,1,20.316477
18322,I doubt that Mary sanded a desk. The desk was an antique.,factive,0,0,20.65842
18323,I know that Mary sanded a desk. It was an antique.,factive,1,1,15.760185
18323,I doubt that Mary sanded a desk. It was an antique.,factive,1,0,16.182697
18324,I know that Sarah sanded a desk. The desk was made to order.,factive,0,1,24.093473
18324,I doubt that Sarah sanded a desk. The desk was made to order.,factive,0,0,24.464455
18325,I know that Sarah sanded a desk. It was made to order.,factive,1,1,19.495281
18325,I doubt that Sarah sanded a desk. It was made to order.,factive,1,0,20.306288
18326,I know that Thomas sanded a desk. The desk was stable.,factive,0,1,19.716824
18326,I doubt that Thomas sanded a desk. The desk was stable.,factive,0,0,19.867739
18327,I know that Thomas sanded a desk. It was stable.,factive,1,1,16.988543
18327,I doubt that Thomas sanded a desk. It was stable.,factive,1,0,17.187525
18328,I know that Jennifer sanded a desk. The desk was attached to the floor.,factive,0,1,23.462566
18328,I doubt that Jennifer sanded a desk. The desk was attached to the floor.,factive,0,0,23.479889
18329,I know that Jennifer sanded a desk. It was attached to the floor.,factive,1,1,20.991442
18329,I doubt that Jennifer sanded a desk. It was attached to the floor.,factive,1,0,21.475803
18330,I know that Thomas sanded a desk. The desk fit into the room.,factive,0,1,25.965637
18330,I doubt that Thomas sanded a desk. The desk fit into the room.,factive,0,0,25.997257
18331,I know that Thomas sanded a desk. It fit into the room.,factive,1,1,20.402737
18331,I doubt that Thomas sanded a desk. It fit into the room.,factive,1,0,20.818342
18332,I know that Nancy sanded a desk. The desk stood out.,factive,0,1,20.05693
18332,I doubt that Nancy sanded a desk. The desk stood out.,factive,0,0,20.077976
18333,I know that Nancy sanded a desk. It stood out.,factive,1,1,15.580575
18333,I doubt that Nancy sanded a desk. It stood out.,factive,1,0,15.785561
18334,I know that Nancy sanded a desk. The desk made the apartment homely.,factive,0,1,39.464035
18334,I doubt that Nancy sanded a desk. The desk made the apartment homely.,factive,0,0,38.82496
18335,I know that Nancy sanded a desk. It made the apartment homely.,factive,1,1,35.886604
18335,I doubt that Nancy sanded a desk. It made the apartment homely.,factive,1,0,35.424168
18336,I know that Jennifer sanded a desk. The desk required special care.,factive,0,1,25.468994
18336,I doubt that Jennifer sanded a desk. The desk required special care.,factive,0,0,25.4417
18337,I know that Jennifer sanded a desk. It required special care.,factive,1,1,21.214947
18337,I doubt that Jennifer sanded a desk. It required special care.,factive,1,0,21.44138
18338,I know that Richard sanded a desk. The desk came from Asia.,factive,0,1,25.741093
18338,I doubt that Richard sanded a desk. The desk came from Asia.,factive,0,0,26.239569
18339,I know that Richard sanded a desk. It came from Asia.,factive,1,1,20.73211
18339,I doubt that Richard sanded a desk. It came from Asia.,factive,1,0,21.15395
18340,I know that Sarah stained a desk. The desk was valuable.,factive,0,1,20.996218
18340,I doubt that Sarah stained a desk. The desk was valuable.,factive,0,0,20.863194
18341,I know that Sarah stained a desk. It was valuable.,factive,1,1,15.394523
18341,I doubt that Sarah stained a desk. It was valuable.,factive,1,0,15.930297
18342,I know that Chris stained a desk. The desk was an antique.,factive,0,1,22.299751
18342,I doubt that Chris stained a desk. The desk was an antique.,factive,0,0,22.369238
18343,I know that Chris stained a desk. It was an antique.,factive,1,1,16.52198
18343,I doubt that Chris stained a desk. It was an antique.,factive,1,0,16.687105
18344,I know that Joseph stained a desk. The desk was made to order.,factive,0,1,25.431093
18344,I doubt that Joseph stained a desk. The desk was made to order.,factive,0,0,25.226728
18345,I know that Joseph stained a desk. It was made to order.,factive,1,1,20.164494
18345,I doubt that Joseph stained a desk. It was made to order.,factive,1,0,20.345606
18346,I know that Barbara stained a desk. The desk was stable.,factive,0,1,21.46312
18346,I doubt that Barbara stained a desk. The desk was stable.,factive,0,0,20.879353
18347,I know that Barbara stained a desk. It was stable.,factive,1,1,17.335659
18347,I doubt that Barbara stained a desk. It was stable.,factive,1,0,17.376085
18348,I know that Linda stained a desk. The desk was attached to the floor.,factive,0,1,23.553394
18348,I doubt that Linda stained a desk. The desk was attached to the floor.,factive,0,0,23.263895
18349,I know that Linda stained a desk. It was attached to the floor.,factive,1,1,19.787249
18349,I doubt that Linda stained a desk. It was attached to the floor.,factive,1,0,20.267044
18350,I know that Linda stained a desk. The desk fit into the room.,factive,0,1,27.09801
18350,I doubt that Linda stained a desk. The desk fit into the room.,factive,0,0,26.5369
18351,I know that Linda stained a desk. It fit into the room.,factive,1,1,20.259985
18351,I doubt that Linda stained a desk. It fit into the room.,factive,1,0,20.497496
